Chrom	Pos	EnrichmentRatio
Chr1	420367	0.0866
Chr1	9485109	0.199
Chr1	465599	0.3446
Chr1	506586	0.0299
Chr1	537063	0.0448
Chr1	6484368	0.0965
Chr1	559782	0.3549
Chr1	4292637	0.2684
Chr1	4173905	0.0449
Chr1	627789	0.3449
Chr1	9207682	0.0149
Chr1	1033702	0.0598
Chr1	704352	0.1198
Chr1	12122522	0.0599
Chr1	728117	0.2098
Chr1	12360818	0.1048
Chr1	3714595	0.4841
Chr1	3843584	0.0599
Chr1	3388994	0.1798
Chr1	4163840	0.0
Chr1	9145524	0.0598
Chr1	10933406	0.1499
Chr1	1297088	0.1798
Chr1	8523391	0.2246
Chr1	1072510	0.0898
Chr1	1076504	0.0844
Chr1	5843796	0.2999
Chr1	10571965	0.2248
Chr1	1117668	0.0
Chr1	5636458	0.1649
Chr1	1142020	0.3096
Chr1	1170233	0.3266
Chr1	11813693	0.0
Chr1	1186379	0.0449
Chr1	1188916	0.1264
Chr1	1196791	0.1198
Chr1	7938864	0.0
Chr1	7111173	0.0448
Chr1	1328114	0.0
Chr1	5638311	0.1649
Chr1	662354	0.4199
Chr1	4823008	0.2397
Chr1	2409834	0.2648
Chr1	3141653	0.0299
Chr1	1342901	0.0897
Chr1	1344369	0.0598
Chr1	10284316	0.1265
Chr1	1399550	0.0
Chr1	1544701	0.3148
Chr1	1572029	0.3748
Chr1	12623760	0.0
Chr1	1607136	0.0448
Chr1	5071002	0.1497
Chr1	5340255	0.1802
Chr1	3883397	0.2698
Chr1	6208130	0.1469
Chr1	8506164	0.0
Chr1	2890672	0.1049
Chr1	7634550	0.0149
Chr1	1764668	0.0
Chr1	1773872	0.077
Chr1	4230249	0.1798
Chr1	4240124	0.0748
Chr1	1814736	0.0149
Chr1	1821717	0.2263
Chr1	1825162	0.3247
Chr1	1848614	0.0
Chr1	2683474	0.0449
Chr1	5363239	0.1198
Chr1	1867539	0.0449
Chr1	7735172	0.0599
Chr1	1869698	0.0102
Chr1	5108528	0.0
Chr1	6489851	0.0898
Chr1	12157080	0.1497
Chr1	9170271	0.0449
Chr1	2022563	0.2712
Chr1	2036296	0.1054
Chr1	2043135	0.0
Chr1	2115506	0.0299
Chr1	2147549	0.1948
Chr1	2231456	0.2398
Chr1	2238345	0.2554
Chr1	2484239	0.1188
Chr1	3702270	0.0599
Chr1	11923945	0.1093
Chr1	2548668	0.0449
Chr1	2564986	0.2546
Chr1	2575533	0.0
Chr1	2579236	0.0749
Chr1	2608512	0.1349
Chr1	2622520	0.2817
Chr1	10297252	0.0599
Chr1	2718789	0.1197
Chr1	6357377	0.1049
Chr1	2938929	0.0
Chr1	3017003	0.0299
Chr1	3123166	0.2431
Chr1	3142099	0.0299
Chr1	3235053	0.0502
Chr1	11530452	0.0449
Chr1	10352903	0.1048
Chr1	3694970	0.0
Chr1	3797746	0.0
Chr1	3454307	0.0449
Chr1	10221282	0.2428
Chr1	6434678	0.1947
Chr1	6831400	0.0149
Chr1	3513305	0.0
Chr1	10428915	0.0
Chr1	3808537	0.2033
Chr1	9696813	0.1485
Chr1	3632340	0.0549
Chr1	3624729	0.1048
Chr1	3630813	0.0449
Chr1	4717176	0.1797
Chr1	5138532	0.1948
Chr1	5941328	0.2726
Chr1	11576357	0.3599
Chr1	11242220	0.0
Chr1	3871921	0.0768
Chr1	9288900	0.1497
Chr1	9144178	0.0598
Chr1	3937969	0.1049
Chr1	7101977	0.4496
Chr1	6254997	0.1049
Chr1	5179678	0.1648
Chr1	4121007	0.2804
Chr1	4127244	0.1349
Chr1	4146677	0.0449
Chr1	10946028	0.1198
Chr1	4202534	0.0
Chr1	10383570	0.0149
Chr1	4243690	0.1347
Chr1	7509470	0.2277
Chr1	6501276	0.0598
Chr1	4456198	0.1545
Chr1	13899666	0.0299
Chr1	8572887	0.1948
Chr1	4613232	0.1416
Chr1	4633368	0.0
Chr1	4645308	0.0749
Chr1	9605355	0.0299
Chr1	10062955	0.0145
Chr1	4704280	0.007
Chr1	4740871	0.1349
Chr1	4753401	0.0
Chr1	9533766	0.0
Chr1	4787395	0.0954
Chr1	4788489	0.0299
Chr1	4806523	0.1621
Chr1	4811092	0.2698
Chr1	8507068	0.0
Chr1	10158050	0.0
Chr1	5465158	0.0149
Chr1	4969278	0.0576
Chr1	7592650	0.0149
Chr1	5141665	0.2633
Chr1	9600580	0.0
Chr1	5171755	0.1603
Chr1	5210546	0.0149
Chr1	8867416	0.0483
Chr1	9731291	0.1648
Chr1	10964531	0.1197
Chr1	6136647	0.1498
Chr1	8658867	0.0449
Chr1	7293706	0.0599
Chr1	7906772	0.4346
Chr1	5575139	0.1198
Chr1	12386208	0.2099
Chr1	13055229	0.0149
Chr1	13054425	0.0149
Chr1	5662332	0.0
Chr1	5714409	0.0149
Chr1	5816169	0.0
Chr1	6571764	0.2247
Chr1	5858307	0.0598
Chr1	10388203	0.0
Chr1	8346855	0.2104
Chr1	9937824	0.1647
Chr1	6057261	0.0598
Chr1	8679152	0.0298
Chr1	7545920	0.0599
Chr1	6069080	0.087
Chr1	10469827	0.1374
Chr1	7430677	0.0899
Chr1	6216564	0.1211
Chr1	6253790	0.1049
Chr1	6331840	0.3009
Chr1	10986758	0.1049
Chr1	6371039	0.0
Chr1	7043902	0.1797
Chr1	6671508	0.2098
Chr1	6718657	0.0599
Chr1	6764820	0.3379
Chr1	6789194	0.0
Chr1	7068615	0.0299
Chr1	7503631	0.0828
Chr1	7215627	0.0
Chr1	11873927	0.0598
Chr1	10907006	0.1798
Chr1	8705128	0.0449
Chr1	7655665	0.0749
Chr1	7684160	0.0748
Chr1	7780184	0.0149
Chr1	8281530	0.0449
Chr1	8025377	0.0426
Chr1	8047846	0.0449
Chr1	8158843	0.1955
Chr1	9003576	0.0298
Chr1	8302591	0.1499
Chr1	9453031	0.1048
Chr1	8493319	0.0149
Chr1	8651590	0.0
Chr1	11057146	0.0
Chr1	10219511	0.2846
Chr1	10819374	0.2997
Chr1	15607610	0.1499
Chr1	9716522	0.1349
Chr1	9017577	0.0749
Chr1	9063210	0.0149
Chr1	10609897	0.0
Chr1	9346039	0.0749
Chr1	11372833	0.1948
Chr1	11282178	0.0
Chr1	9788111	0.1239
Chr1	12592131	0.0299
Chr1	13072133	0.0881
Chr1	11717070	0.0
Chr1	1934213	0.0299
Chr1	11116159	0.0747
Chr1	12495686	0.0449
Chr1	11880670	0.0448
Chr1	30069799	0.0748
Chr2	603691	0.0
Chr2	603826	0.0
Chr2	2656360	0.0
Chr2	6664117	0.0898
Chr2	7584146	0.1349
Chr5	1482647	0.0
Chr3	12054883	0.0
Chr4	2602649	0.0
Chr4	12809176	0.1024
Chr4	12809272	0.112
