Chrom	Pos	EnrichmentRatio
Chr1	8662324	0.6707
Chr1	13074544	0.6328
Chr1	2689629	0.8254
Chr1	9211364	0.9079
Chr1	2731615	0.916
Chr1	9468400	0.5634
Chr1	10222996	0.4823
Chr1	6046223	0.9363
Chr1	6168060	0.866
Chr1	12353732	0.8501
Chr1	3264956	0.7018
Chr1	3327719	0.3347
Chr1	3392028	0.7936
Chr1	3408919	0.7756
Chr1	3648600	0.9616
Chr1	3456884	0.9126
Chr1	3496370	0.6307
Chr1	3503425	0.7263
Chr1	6086857	0.8168
Chr1	3525776	0.2759
Chr1	3534971	0.8639
Chr1	3585554	0.952
Chr1	3614099	0.8422
Chr1	6355882	0.8797
Chr1	9959826	0.2852
Chr1	3631361	0.7887
Chr1	3733515	0.5376
Chr1	3740837	0.8775
Chr1	3847079	0.7865
Chr1	3848009	0.6935
Chr1	9033879	0.8136
Chr1	3908832	0.5736
Chr1	3713924	0.5686
Chr1	9144305	0.5622
Chr1	3937792	0.3193
Chr1	3970583	0.7689
Chr1	3989803	0.6351
Chr1	10738336	0.925
Chr1	9555136	0.7811
Chr1	11712131	0.4931
Chr1	4189999	0.3344
Chr1	8386912	0.4113
Chr1	4219381	0.675
Chr1	10054632	0.5406
Chr1	4244930	0.5964
Chr1	4414528	0.2355
Chr1	9210452	0.9044
Chr1	4461570	0.5125
Chr1	4548256	0.5733
Chr1	9847023	0.5131
Chr1	8695724	0.2451
Chr1	7334396	0.309
Chr1	4645449	0.7008
Chr1	4653979	0.1123
Chr1	9481237	0.4171
Chr1	11673861	0.5113
Chr1	8371439	0.7047
Chr1	4753992	0.8929
Chr1	11769332	0.4815
Chr1	11122314	0.5779
Chr1	10247851	0.2977
Chr1	12868215	0.53
Chr1	4822260	0.4342
Chr1	4835262	0.7196
Chr1	4919450	0.6321
Chr1	9457494	0.281
Chr1	5109392	0.8925
Chr1	11470112	0.5885
Chr1	5150897	0.3976
Chr1	10797764	0.4826
Chr1	10050525	0.6965
Chr1	5210676	0.8736
Chr1	5249834	0.9383
Chr1	5419230	0.6905
Chr1	5499006	0.9186
Chr1	5513403	0.8626
Chr1	5540530	0.8238
Chr1	5548113	0.7331
Chr1	11668186	0.484
Chr1	5575402	0.8153
Chr1	5628164	0.8048
Chr1	5635935	0.1201
Chr1	6143887	0.6918
Chr1	9604117	0.8226
Chr1	9815270	0.2585
Chr1	5846845	0.8326
Chr1	7914687	0.4963
Chr1	5870037	0.5444
Chr1	5942602	0.5463
Chr1	5956947	0.628
Chr1	7591856	0.9963
Chr1	6062113	0.574
Chr1	6066601	0.7098
Chr1	7154994	0.5558
Chr1	6082170	0.9582
Chr1	6148297	1.0
Chr1	6319217	0.8386
Chr1	9455722	0.3838
Chr1	6322780	0.869
Chr1	6369885	0.8508
Chr1	7022640	0.7743
Chr1	6488472	0.5801
Chr1	10791100	0.6753
Chr1	12549455	0.5673
Chr1	10722462	0.4174
Chr1	9828067	0.3355
Chr1	8663940	0.6713
Chr1	7185986	0.8074
Chr1	9360149	0.4035
Chr1	7375963	0.8726
Chr1	7593381	1.0
Chr1	7650145	0.9498
Chr1	8973407	0.7254
Chr1	9421011	0.4936
Chr1	8720800	0.3254
Chr1	7951591	0.5958
Chr1	9607708	0.7665
Chr1	9095444	0.6841
Chr1	12158764	0.5593
Chr1	8284367	0.5491
Chr1	9889617	0.3406
Chr1	8351495	0.8415
Chr1	9266762	0.1013
Chr1	12167312	0.5588
Chr1	8674256	0.6944
Chr1	8721852	0.4223
Chr1	8909268	0.5725
Chr1	8910191	0.5725
Chr1	8999031	0.6303
Chr1	11238282	0.6052
Chr1	10313063	0.5234
Chr1	9075202	0.8118
Chr1	10580325	0.351
Chr1	9637026	0.7384
Chr1	11372568	0.7491
Chr1	10569813	0.2025
Chr1	10560042	0.1862
Chr1	10686774	0.6196
Chr1	10950454	0.4004
Chr1	11717411	0.7521
Chr1	12157656	0.5593
Chr1	11241536	0.5164
Chr1	13071357	0.4107
Chr5	20936896	0.677
Chr2	601358	0.2032
Chr2	603794	0.3548
Chr2	4536359	0.0
Chr2	6658917	0.1584
Chr2	7581439	0.276
Chr3	9982225	0.7042
Chr3	13212854	0.0
Chr4	2596990	0.084
Chr4	18268459	0.7298
Chr4	12809217	0.9568
Chr1	2513068	0.8313
Chr1	5000204	0.4186
Chr1	151661	0.66
Chr1	5669107	0.7001
Chr1	167885	0.8666
Chr1	11606615	0.758
Chr1	3506044	0.8873
Chr1	201351	0.7843
Chr1	13142017	0.1838
Chr1	213034	0.6721
Chr1	271646	0.8484
Chr1	12582098	0.6379
Chr1	286856	0.9003
Chr1	320008	0.933
Chr1	3713221	0.6248
Chr1	8124724	0.8943
Chr1	385996	0.9405
Chr1	420367	0.6333
Chr1	9485109	0.65
Chr1	465599	0.5756
Chr1	506586	0.2531
Chr1	537063	0.7191
Chr1	6484368	0.4731
Chr1	559782	0.4497
Chr1	4292637	0.4804
Chr1	4173905	0.593
Chr1	627789	0.6535
Chr1	9207682	0.6474
Chr1	1033702	0.7619
Chr1	704352	0.6737
Chr1	12122522	1.0
Chr1	728117	0.6936
Chr1	12360818	0.4922
Chr1	3714595	0.5979
Chr1	3843584	0.8401
Chr1	3388994	0.8448
Chr1	4163840	0.5416
Chr1	9145524	0.5433
Chr1	10933406	0.4765
Chr1	1297088	0.7385
Chr1	8523391	0.759
Chr1	1072510	0.7645
Chr1	1076504	0.7524
Chr1	5843796	0.9061
Chr1	10571965	0.2025
Chr1	1117668	0.96
Chr1	5636458	0.1141
Chr1	1142020	0.7097
Chr1	1170233	0.3012
Chr1	11813693	0.1726
Chr1	1186379	0.7593
Chr1	1188916	0.7577
Chr1	1196791	0.8204
Chr1	7938864	0.3561
Chr1	7111173	0.8189
Chr1	1328114	0.9143
Chr1	5638311	0.1141
Chr1	662354	0.7031
Chr1	4823008	0.3641
Chr1	2409834	0.6454
Chr1	3141653	0.9125
Chr1	1342901	0.6215
Chr1	1344369	0.7599
Chr1	10284316	0.866
Chr1	1399550	1.0
Chr1	1544701	0.4688
Chr1	1572029	0.369
Chr1	12623760	0.101
Chr1	1607136	0.7237
Chr1	5071002	0.4472
Chr1	5340255	0.6936
Chr1	3883397	0.4193
Chr1	6208130	0.9136
Chr1	8506164	0.9259
Chr1	2890672	0.8226
Chr1	7634550	0.6487
Chr1	1764668	0.9132
Chr1	1773872	0.6847
Chr1	4230249	0.4432
Chr1	4240124	0.5872
Chr1	1814736	0.7628
Chr1	1821717	0.6688
Chr1	1825162	0.8217
Chr1	1848614	0.6524
Chr1	2683474	0.7482
Chr1	5363239	0.5314
Chr1	1867539	1.0
Chr1	7735172	0.411
Chr1	1869698	1.0
Chr1	5108528	0.8925
Chr1	6489851	0.6423
Chr1	12157080	0.5683
Chr1	9170271	0.7914
Chr1	2022563	0.8841
Chr1	2036296	0.8567
Chr1	2043135	0.96
Chr1	2115506	0.9367
Chr1	2147549	0.4686
Chr1	2231456	0.5975
Chr1	2238345	0.4219
Chr1	2484239	0.8056
Chr1	3702270	0.5512
Chr1	11923945	0.4996
Chr1	2548668	0.8564
Chr1	2564986	0.4729
Chr1	2575533	0.9239
Chr1	2579236	0.901
Chr1	2608512	0.9309
Chr1	2622520	0.9934
Chr1	10297252	0.5729
Chr1	2718789	0.8514
Chr1	6357377	0.8452
Chr1	2938929	0.9609
Chr1	3017003	0.7418
Chr1	3123166	0.7647
Chr1	3142099	0.9125
Chr1	3235053	0.6688
Chr1	11530452	0.5712
Chr1	10352903	0.6202
Chr1	3694970	0.6777
Chr1	3797746	0.9626
Chr1	3454307	0.7614
Chr1	10221282	0.6058
Chr1	6434678	0.8093
Chr1	6831400	0.7071
Chr1	3513305	0.8132
Chr1	10428915	0.7194
Chr1	3808537	0.5839
Chr1	9696813	0.7547
Chr1	3632340	0.7946
Chr1	3624729	0.9079
Chr1	3630813	0.7887
Chr1	4717176	0.7209
Chr1	5138532	0.6045
Chr1	5941328	0.5899
Chr1	11576357	0.4648
Chr1	11242220	0.4786
Chr1	3871921	0.614
Chr1	9288900	0.6839
Chr1	9144178	0.5622
Chr1	3937969	0.3193
Chr1	7101977	0.8246
Chr1	6254997	0.9719
Chr1	5179678	0.7732
Chr1	4121007	0.9208
Chr1	4127244	0.8523
Chr1	4146677	0.8609
Chr1	10946028	0.7888
Chr1	4202534	0.9853
Chr1	10383570	0.6851
Chr1	4243690	0.4798
Chr1	7509470	0.4343
Chr1	6501276	0.5155
Chr1	4456198	0.4982
Chr1	13899666	0.5242
Chr1	8572887	0.5429
Chr1	4613232	0.8142
Chr1	4633368	0.7966
Chr1	4645308	0.7149
Chr1	9605355	0.8226
Chr1	10062955	0.5396
Chr1	4704280	0.1932
Chr1	4740871	0.5912
Chr1	4753401	0.8698
Chr1	9533766	0.867
Chr1	4787395	0.4079
Chr1	4788489	0.5026
Chr1	4806523	0.6228
Chr1	4811092	0.5785
Chr1	8507068	0.8358
Chr1	10158050	0.1247
Chr1	5465158	0.8784
Chr1	4969278	0.6081
Chr1	7592650	0.9963
Chr1	5141665	0.6018
Chr1	9600580	0.9297
Chr1	5171755	0.7701
Chr1	5210546	0.8736
Chr1	8867416	0.583
Chr1	9731291	0.926
Chr1	10964531	0.2314
Chr1	6136647	0.6327
Chr1	8658867	0.5065
Chr1	7293706	0.8495
Chr1	7906772	0.4713
Chr1	5575139	0.8153
Chr1	12386208	0.1529
Chr1	13055229	0.3604
Chr1	13054425	0.3612
Chr1	5662332	0.6034
Chr1	5714409	0.9155
Chr1	5816169	0.7001
Chr1	6571764	0.3371
Chr1	5858307	0.7737
Chr1	10388203	0.3887
Chr1	8346855	0.7433
Chr1	9937824	0.5395
Chr1	6057261	0.6768
Chr1	8679152	0.8009
Chr1	7545920	0.4737
Chr1	6069080	0.8261
Chr1	10469827	0.7562
Chr1	7430677	0.5104
Chr1	6216564	0.6395
Chr1	6253790	0.9716
Chr1	6331840	0.5915
Chr1	10986758	0.4471
Chr1	6371039	0.8461
Chr1	7043902	0.431
Chr1	6671508	0.4245
Chr1	6718657	0.2542
Chr1	6764820	0.6075
Chr1	6789194	0.6382
Chr1	7068615	0.2986
Chr1	7503631	0.4376
Chr1	7215627	0.9591
Chr1	11873927	0.5784
Chr1	10907006	0.664
Chr1	8705128	0.7148
Chr1	7655665	0.793
Chr1	7684160	0.5775
Chr1	7780184	0.6315
Chr1	8281530	0.5189
Chr1	8025377	0.7073
Chr1	8047846	0.7917
Chr1	8158843	0.3166
Chr1	9003576	0.3645
Chr1	8302591	0.506
Chr1	9453031	0.5653
Chr1	8493319	0.0509
Chr1	8651590	0.5233
Chr1	11057146	0.6053
Chr1	10219511	0.5874
Chr1	10819374	0.8617
Chr1	15607610	0.4349
Chr1	9716522	0.9376
Chr1	9017577	0.343
Chr1	9063210	0.7061
Chr1	10609897	0.333
Chr1	9346039	0.2019
Chr1	11372833	0.7452
Chr1	11282178	0.2981
Chr1	9788111	0.2607
Chr1	12592131	0.6289
Chr1	13072133	0.3868
Chr1	11717070	0.777
Chr1	1934213	0.5072
Chr1	11116159	0.4348
Chr1	12495686	0.4655
Chr1	11880670	0.5577
Chr1	30069799	0.7763
Chr2	603691	0.3513
Chr2	603826	0.358
Chr2	2656360	0.0188
Chr2	6664117	0.1657
Chr2	7584146	0.3503
Chr5	1482647	0.5689
Chr3	12054883	0.0
Chr4	2602649	0.1175
Chr4	12809176	0.9568
Chr4	12809272	0.9568
