Chrom	Pos	EnrichmentRatio
Chr1	3392028	1.0
Chr1	3408919	1.0
Chr1	3648600	1.0
Chr1	3456884	1.0
Chr1	3496370	0.0
Chr1	3503425	1.0
Chr1	6086857	1.0
Chr1	3525776	1.0
Chr1	3534971	1.0
Chr1	3585554	1.0
Chr1	3614099	1.0
Chr1	6355882	1.0
Chr1	9959826	0.0
Chr1	3631361	0.0
Chr1	3733515	0.876
Chr1	3740837	0.78
Chr1	3847079	0.629
Chr1	3848009	1.0
Chr1	9033879	1.0
Chr1	3908832	1.0
Chr1	3713924	0.311
Chr1	9144305	1.0
Chr1	3937792	0.0
Chr1	3970583	1.0
Chr1	3989803	0.54
Chr1	10738336	0.303
Chr1	9555136	0.891
Chr1	11712131	0.469
Chr1	4189999	0.843
Chr1	8386912	0.014
Chr1	4219381	0.0
Chr1	10054632	1.0
Chr1	4244930	1.0
Chr1	4414528	0.0
Chr1	9210452	0.863
Chr1	4461570	0.264
Chr1	4548256	1.0
Chr1	9847023	0.639
Chr1	8695724	0.0
Chr1	7334396	0.0
Chr1	4645449	1.0
Chr1	4653979	0.0
Chr1	9481237	0.41
Chr1	11673861	1.0
Chr1	8371439	0.416
Chr1	4753992	1.0
Chr1	11769332	1.0
Chr1	11122314	0.929
Chr1	10247851	0.571
Chr1	12868215	1.0
Chr1	4822260	0.232
Chr1	4835262	0.365
Chr1	4919450	1.0
Chr1	9457494	1.0
Chr1	5109392	1.0
Chr1	11470112	0.556
Chr1	5150897	0.957
Chr1	10797764	1.0
Chr1	10050525	0.035
Chr1	5210676	1.0
Chr1	5249834	0.714
Chr1	5419230	1.0
Chr1	5499006	1.0
Chr1	5513403	1.0
Chr1	5540530	1.0
Chr1	5548113	0.0
Chr1	11668186	1.0
Chr1	5575402	1.0
Chr1	5628164	1.0
Chr1	5635935	0.0
Chr1	6143887	1.0
Chr1	9604117	1.0
Chr1	9815270	0.774
Chr1	5846845	1.0
Chr1	7914687	0.816
Chr1	5870037	0.691
Chr1	5942602	1.0
Chr1	5956947	0.765
Chr1	7591856	1.0
Chr1	6062113	0.397
Chr1	6066601	0.619
Chr1	7154994	1.0
Chr1	6082170	1.0
Chr1	6148297	1.0
Chr1	6319217	0.777
Chr1	9455722	0.854
Chr1	6322780	1.0
Chr1	6369885	1.0
Chr1	7022640	0.927
Chr1	6488472	0.0
Chr1	10791100	1.0
Chr1	12549455	0.0
Chr1	10722462	0.765
Chr1	9828067	1.0
Chr1	8663940	0.811
Chr1	7185986	0.828
Chr1	9360149	0.967
Chr1	7375963	0.92
Chr1	7593381	1.0
Chr1	7650145	1.0
Chr1	8973407	1.0
Chr1	9421011	0.334
Chr1	8720800	1.0
Chr1	7951591	1.0
Chr1	9607708	0.369
Chr1	9095444	0.044
Chr1	12158764	0.689
Chr1	8284367	1.0
Chr1	9889617	1.0
Chr1	8351495	1.0
Chr1	9266762	0.0
Chr1	12167312	0.0
Chr1	8674256	0.7
Chr1	8721852	1.0
Chr1	8909268	0.086
Chr1	8910191	0.0
Chr1	8999031	1.0
Chr1	11238282	0.484
Chr1	10313063	1.0
Chr1	9075202	1.0
Chr1	10580325	0.0
Chr1	9637026	0.932
Chr1	11372568	0.652
Chr1	10569813	0.0
Chr1	10560042	0.981
Chr1	10686774	1.0
Chr1	10950454	0.0
Chr1	11717411	1.0
Chr1	12157656	1.0
Chr1	11241536	0.063
Chr1	13071357	0.692
Chr5	20936896	0.987
Chr2	601358	0.581
Chr2	603794	0.0
Chr2	4536359	0.055
Chr2	6658917	0.0
Chr2	7581439	0.0
Chr3	9982225	0.0
Chr3	13212854	0.0
Chr4	2596990	0.0
Chr4	18268459	0.91
Chr4	12809217	1.0
Chr1	2513068	0.886
Chr1	5000204	0.939
Chr1	151661	1.0
Chr1	5669107	1.0
Chr1	167885	0.914
Chr1	11606615	1.0
Chr1	3506044	0.358
Chr1	201351	1.0
Chr1	13142017	0.0
Chr1	213034	0.507
Chr1	271646	0.985
Chr1	12582098	0.0
Chr1	286856	1.0
Chr1	320008	0.95
Chr1	3713221	0.722
Chr1	8124724	1.0
Chr1	385996	1.0
Chr1	420367	1.0
Chr1	9485109	1.0
Chr1	465599	0.381
Chr1	506586	1.0
Chr1	537063	0.648
Chr1	6484368	0.0
Chr1	559782	0.0
Chr1	4292637	0.0
Chr1	4173905	1.0
Chr1	627789	1.0
Chr1	9207682	1.0
Chr1	1033702	1.0
Chr1	704352	1.0
Chr1	12122522	1.0
Chr1	728117	0.0
Chr1	12360818	0.871
Chr1	3714595	0.0
Chr1	3843584	1.0
Chr1	3388994	0.747
Chr1	4163840	1.0
Chr1	9145524	1.0
Chr1	10933406	1.0
Chr1	1297088	1.0
Chr1	8523391	0.874
Chr1	1072510	0.0
Chr1	1076504	1.0
Chr1	5843796	0.987
Chr1	10571965	1.0
Chr1	1117668	1.0
Chr1	5636458	0.0
Chr1	1142020	1.0
Chr1	1170233	0.0
Chr1	11813693	0.0
Chr1	1186379	1.0
Chr1	1188916	0.439
Chr1	1196791	0.0
Chr1	7938864	1.0
Chr1	7111173	0.0
Chr1	1328114	1.0
Chr1	5638311	0.0
Chr1	662354	1.0
Chr1	4823008	0.98
Chr1	2409834	1.0
Chr1	3141653	1.0
Chr1	1342901	1.0
Chr1	1344369	0.0
Chr1	10284316	0.695
Chr1	1399550	1.0
Chr1	1544701	0.095
Chr1	1572029	0.751
Chr1	12623760	0.783
Chr1	1607136	0.279
Chr1	5071002	0.0
Chr1	5340255	0.794
Chr1	3883397	1.0
Chr1	6208130	1.0
Chr1	8506164	1.0
Chr1	2890672	0.922
Chr1	7634550	1.0
Chr1	1764668	1.0
Chr1	1773872	0.0
Chr1	4230249	0.0
Chr1	4240124	0.0
Chr1	1814736	1.0
Chr1	1821717	0.677
Chr1	1825162	1.0
Chr1	1848614	1.0
Chr1	2683474	1.0
Chr1	5363239	1.0
Chr1	1867539	1.0
Chr1	7735172	0.933
Chr1	1869698	1.0
Chr1	5108528	1.0
Chr1	6489851	1.0
Chr1	12157080	0.424
Chr1	9170271	1.0
Chr1	2022563	1.0
Chr1	2036296	1.0
Chr1	2043135	1.0
Chr1	2115506	1.0
Chr1	2147549	0.0
Chr1	2231456	1.0
Chr1	2238345	1.0
Chr1	2484239	1.0
Chr1	3702270	0.162
Chr1	11923945	0.321
Chr1	2548668	0.349
Chr1	2564986	0.549
Chr1	2575533	1.0
Chr1	2579236	1.0
Chr1	2608512	0.604
Chr1	2622520	1.0
Chr1	10297252	0.0
Chr1	2718789	0.511
Chr1	6357377	1.0
Chr1	2938929	0.897
Chr1	3017003	1.0
Chr1	3123166	0.71
Chr1	3142099	1.0
Chr1	3235053	0.977
Chr1	11530452	1.0
Chr1	10352903	1.0
Chr1	3694970	1.0
Chr1	3797746	1.0
Chr1	3454307	1.0
Chr1	10221282	0.0
Chr1	6434678	1.0
Chr1	6831400	0.0
Chr1	3513305	1.0
Chr1	10428915	0.0
Chr1	3808537	0.838
Chr1	9696813	0.201
Chr1	3632340	0.606
Chr1	3624729	1.0
Chr1	3630813	0.452
Chr1	4717176	1.0
Chr1	5138532	0.698
Chr1	5941328	0.469
Chr1	11576357	1.0
Chr1	11242220	0.0
Chr1	3871921	0.792
Chr1	9288900	1.0
Chr1	9144178	1.0
Chr1	3937969	0.0
Chr1	7101977	1.0
Chr1	6254997	1.0
Chr1	5179678	1.0
Chr1	4121007	0.64
Chr1	4127244	1.0
Chr1	4146677	1.0
Chr1	10946028	1.0
Chr1	4202534	1.0
Chr1	10383570	0.0
Chr1	4243690	0.0
Chr1	7509470	1.0
Chr1	6501276	1.0
Chr1	4456198	0.0
Chr1	13899666	1.0
Chr1	8572887	0.0
Chr1	4613232	1.0
Chr1	4633368	0.508
Chr1	4645308	1.0
Chr1	9605355	1.0
Chr1	10062955	1.0
Chr1	4704280	0.877
Chr1	4740871	0.667
Chr1	4753401	0.756
Chr1	9533766	1.0
Chr1	4787395	0.0
Chr1	4788489	0.956
Chr1	4806523	1.0
Chr1	4811092	1.0
Chr1	8507068	1.0
Chr1	10158050	1.0
Chr1	5465158	0.361
Chr1	4969278	1.0
Chr1	7592650	1.0
Chr1	5141665	1.0
Chr1	9600580	1.0
Chr1	5171755	0.661
Chr1	5210546	1.0
Chr1	8867416	1.0
Chr1	9731291	0.531
Chr1	10964531	0.0
Chr1	6136647	1.0
Chr1	8658867	1.0
Chr1	7293706	1.0
Chr1	7906772	0.401
Chr1	5575139	1.0
Chr1	12386208	0.0
Chr1	13055229	0.875
Chr1	13054425	1.0
Chr1	5662332	1.0
Chr1	5714409	1.0
Chr1	5816169	0.993
Chr1	6571764	1.0
Chr1	5858307	1.0
Chr1	10388203	1.0
Chr1	8346855	0.824
Chr1	9937824	0.409
Chr1	6057261	0.866
Chr1	8679152	1.0
Chr1	7545920	1.0
Chr1	6069080	0.621
Chr1	10469827	1.0
Chr1	7430677	1.0
Chr1	6216564	1.0
Chr1	6253790	0.81
Chr1	6331840	0.942
Chr1	10986758	0.772
Chr1	6371039	1.0
Chr1	7043902	0.689
Chr1	6671508	0.871
Chr1	6718657	0.0
Chr1	6764820	0.651
Chr1	6789194	0.809
Chr1	7068615	1.0
Chr1	7503631	1.0
Chr1	7215627	1.0
Chr1	11873927	0.0
Chr1	10907006	1.0
Chr1	8705128	1.0
Chr1	7655665	0.718
Chr1	7684160	1.0
Chr1	7780184	1.0
Chr1	8281530	0.861
Chr1	8025377	0.91
Chr1	8047846	1.0
Chr1	8158843	0.734
Chr1	9003576	1.0
Chr1	8302591	1.0
Chr1	9453031	0.0
Chr1	8493319	0.0
Chr1	8651590	0.683
Chr1	11057146	0.816
Chr1	10219511	0.835
Chr1	10819374	0.808
Chr1	15607610	0.856
Chr1	9716522	1.0
Chr1	9017577	0.373
Chr1	9063210	0.239
Chr1	10609897	0.221
Chr1	9346039	0.0
Chr1	11372833	0.908
Chr1	11282178	0.79
Chr1	9788111	0.0
Chr1	12592131	1.0
Chr1	13072133	1.0
Chr1	11717070	1.0
Chr1	1934213	0.301
Chr1	11116159	0.536
Chr1	12495686	0.195
Chr1	11880670	0.0
Chr1	30069799	1.0
Chr2	603691	0.0
Chr2	603826	0.0
Chr2	2656360	0.446
Chr2	6664117	0.0
Chr2	7584146	0.141
Chr5	1482647	0.0
Chr3	12054883	1.0
Chr4	2602649	0.148
Chr4	12809176	1.0
Chr4	12809272	1.0
