Chrom	Pos	EnrichmentRatio
Chr1	5109392	0.1457
Chr1	11470112	0.2236
Chr1	5150897	0.2249
Chr1	10797764	0.1199
Chr1	10050525	0.1175
Chr1	5210676	0.2698
Chr1	5249834	0.3148
Chr1	5419230	0.0899
Chr1	5499006	0.2604
Chr1	5513403	0.1948
Chr1	5540530	0.2998
Chr1	5548113	0.2385
Chr1	11668186	0.1084
Chr1	5575402	0.1197
Chr1	5628164	0.1685
Chr1	5635935	0.0
Chr1	6143887	0.1135
Chr1	9604117	0.1349
Chr1	9815270	0.0899
Chr1	5846845	0.1597
Chr1	7914687	0.1499
Chr1	5870037	0.1199
Chr1	5942602	0.175
Chr1	5956947	0.1049
Chr1	7591856	0.0899
Chr1	6062113	0.1199
Chr1	6066601	0.1948
Chr1	7154994	0.1692
Chr1	6082170	0.0
Chr1	6148297	0.2098
Chr1	6319217	0.1232
Chr1	9455722	0.2877
Chr1	6322780	0.2128
Chr1	6369885	0.2248
Chr1	7022640	0.1049
Chr1	6488472	0.0128
Chr1	10791100	0.1499
Chr1	12549455	0.1199
Chr1	10722462	0.141
Chr1	9828067	0.0
Chr1	8663940	0.3448
Chr1	7185986	0.0
Chr1	9360149	0.0
Chr1	7375963	0.3147
Chr1	7593381	0.0869
Chr1	7650145	0.4196
Chr1	8973407	0.2698
Chr1	9421011	0.1959
Chr1	8720800	0.1049
Chr1	7951591	0.2838
Chr1	9607708	0.2248
Chr1	9095444	0.2548
Chr1	12158764	0.1349
Chr1	8284367	0.0899
Chr1	9889617	0.1049
Chr1	8351495	0.0
Chr1	9266762	0.0
Chr1	12167312	0.1049
Chr1	8674256	0.0
Chr1	8721852	0.195
Chr1	8909268	0.1531
Chr1	8910191	0.1499
Chr1	8999031	0.2828
Chr1	11238282	0.0
Chr1	10313063	0.2098
Chr1	9075202	0.3598
Chr1	10580325	0.0149
Chr1	9637026	0.2697
Chr1	11372568	0.0
Chr1	10569813	0.0
Chr1	10560042	0.0599
Chr1	10686774	0.1499
Chr1	10950454	0.1499
Chr1	11717411	0.0489
Chr1	12157656	0.1349
Chr1	11241536	0.0
Chr1	13071357	0.0899
Chr5	20936896	0.3002
Chr2	601358	0.0
Chr2	603794	0.0
Chr2	4536359	0.0
Chr2	6658917	0.0
Chr2	7581439	0.0511
Chr3	9982225	0.3448
Chr3	13212854	0.0
Chr4	2596990	0.031
Chr4	18268459	0.2947
Chr4	12809217	0.1049
Chr1	2513068	0.0749
Chr1	5000204	0.0899
Chr1	151661	0.0
Chr1	5669107	0.2005
Chr1	167885	0.1215
Chr1	11606615	0.2698
Chr1	3506044	0.1649
Chr1	201351	0.1798
Chr1	13142017	0.0
Chr1	213034	0.0
Chr1	271646	0.4702
Chr1	12582098	0.0
Chr1	286856	0.1049
Chr1	320008	0.3741
Chr1	3713221	0.1498
Chr1	8124724	0.2121
Chr1	385996	0.1649
Chr1	420367	0.0
Chr1	9485109	0.5397
Chr1	465599	0.2297
Chr1	506586	0.0
Chr1	537063	0.1049
Chr1	6484368	0.0749
Chr1	559782	0.0
Chr1	4292637	0.0749
Chr1	4173905	0.1049
Chr1	627789	0.0749
Chr1	9207682	0.3748
Chr1	1033702	0.1349
Chr1	704352	0.2398
Chr1	12122522	0.2098
Chr1	728117	0.1049
Chr1	12360818	0.328
Chr1	3714595	0.0804
Chr1	3843584	0.1199
Chr1	3388994	0.2048
Chr1	4163840	0.111
Chr1	9145524	0.0449
Chr1	10933406	0.0
Chr1	1297088	0.0761
Chr1	8523391	0.2397
Chr1	1072510	0.2398
Chr1	1076504	0.2098
Chr1	5843796	0.1198
Chr1	10571965	0.0
Chr1	1117668	0.1349
Chr1	5636458	0.0
Chr1	1142020	0.3297
Chr1	1170233	0.0749
Chr1	11813693	0.0
Chr1	1186379	0.2776
Chr1	1188916	0.2732
Chr1	1196791	0.1758
Chr1	7938864	0.0
Chr1	7111173	0.0976
Chr1	1328114	0.0213
Chr1	5638311	0.0
Chr1	662354	0.0899
Chr1	4823008	0.149
Chr1	2409834	0.5847
Chr1	3141653	0.2995
Chr1	1342901	0.1747
Chr1	1344369	0.1498
Chr1	10284316	0.1498
Chr1	1399550	0.2398
Chr1	1544701	0.0
Chr1	1572029	0.0228
Chr1	12623760	0.0
Chr1	1607136	0.2398
Chr1	5071002	0.1499
Chr1	5340255	0.1799
Chr1	3883397	0.0899
Chr1	6208130	0.1927
Chr1	8506164	0.1949
Chr1	2890672	0.0
Chr1	7634550	0.0899
Chr1	1764668	0.2816
Chr1	1773872	0.2177
Chr1	4230249	0.0749
Chr1	4240124	0.3721
Chr1	1814736	0.1948
Chr1	1821717	0.3832
Chr1	1825162	0.4498
Chr1	1848614	0.0
Chr1	2683474	0.2722
Chr1	5363239	0.0749
Chr1	1867539	0.1648
Chr1	7735172	0.1349
Chr1	1869698	0.2847
Chr1	5108528	0.2098
Chr1	6489851	0.0
Chr1	12157080	0.1669
Chr1	9170271	0.1978
Chr1	2022563	0.1049
Chr1	2036296	0.3898
Chr1	2043135	0.1683
Chr1	2115506	0.1754
Chr1	2147549	0.0948
Chr1	2231456	0.1194
Chr1	2238345	0.0
Chr1	2484239	0.1798
Chr1	3702270	0.1049
Chr1	11923945	0.0
Chr1	2548668	0.1199
Chr1	2564986	0.2098
Chr1	2575533	0.1581
Chr1	2579236	0.2697
Chr1	2608512	0.1499
Chr1	2622520	0.2849
Chr1	10297252	0.3598
Chr1	2718789	0.2197
Chr1	6357377	0.2671
Chr1	2938929	0.1948
Chr1	3017003	0.2396
Chr1	3123166	0.2847
Chr1	3142099	0.2549
Chr1	3235053	0.1049
Chr1	11530452	0.2399
Chr1	10352903	0.0149
Chr1	3694970	0.0
Chr1	3797746	0.1049
Chr1	3454307	0.0449
Chr1	10221282	0.3448
Chr1	6434678	0.2547
Chr1	6831400	0.2698
Chr1	3513305	0.0749
Chr1	10428915	0.3898
Chr1	3808537	0.1962
Chr1	9696813	0.1648
Chr1	3632340	0.1048
Chr1	3624729	0.1198
Chr1	3630813	0.0449
Chr1	4717176	0.2723
Chr1	5138532	0.213
Chr1	5941328	0.0749
Chr1	11576357	0.0
Chr1	11242220	0.0
Chr1	3871921	0.0678
Chr1	9288900	0.1498
Chr1	9144178	0.0449
Chr1	3937969	0.0749
Chr1	7101977	0.2672
Chr1	6254997	0.1199
Chr1	5179678	0.2398
Chr1	4121007	0.1198
Chr1	4127244	0.0
Chr1	4146677	0.2248
Chr1	10946028	0.2398
Chr1	4202534	0.2765
Chr1	10383570	0.2398
Chr1	4243690	0.4507
Chr1	7509470	0.0599
Chr1	6501276	0.1074
Chr1	4456198	0.2398
Chr1	13899666	0.0749
Chr1	8572887	0.0749
Chr1	4613232	0.4498
Chr1	4633368	0.0
Chr1	4645308	0.2247
Chr1	9605355	0.1349
Chr1	10062955	0.0
Chr1	4704280	0.0
Chr1	4740871	0.0379
Chr1	4753401	0.3748
Chr1	9533766	0.2982
Chr1	4787395	0.0749
Chr1	4788489	0.0749
Chr1	4806523	0.3126
Chr1	4811092	0.1049
Chr1	8507068	0.1949
Chr1	10158050	0.0
Chr1	5465158	0.4298
Chr1	4969278	0.1321
Chr1	7592650	0.0899
Chr1	5141665	0.2248
Chr1	9600580	0.0629
Chr1	5171755	0.4944
Chr1	5210546	0.2698
Chr1	8867416	0.1049
Chr1	9731291	0.2098
Chr1	10964531	0.2098
Chr1	6136647	0.1498
Chr1	8658867	0.0749
Chr1	7293706	0.0
Chr1	7906772	0.107
Chr1	5575139	0.146
Chr1	12386208	0.0
Chr1	13055229	0.0599
Chr1	13054425	0.0599
Chr1	5662332	0.0749
Chr1	5714409	0.1948
Chr1	5816169	0.0
Chr1	6571764	0.1349
Chr1	5858307	0.2097
Chr1	10388203	0.1349
Chr1	8346855	0.0
Chr1	9937824	0.2848
Chr1	6057261	0.0999
Chr1	8679152	0.0899
Chr1	7545920	0.0
Chr1	6069080	0.1328
Chr1	10469827	0.1199
Chr1	7430677	0.0
Chr1	6216564	0.2247
Chr1	6253790	0.2009
Chr1	6331840	0.1499
Chr1	10986758	0.0
Chr1	6371039	0.2248
Chr1	7043902	0.2847
Chr1	6671508	0.0841
Chr1	6718657	0.0793
Chr1	6764820	0.1199
Chr1	6789194	0.0
Chr1	7068615	0.0
Chr1	7503631	0.1049
Chr1	7215627	0.1799
Chr1	11873927	0.1349
Chr1	10907006	0.1499
Chr1	8705128	0.1199
Chr1	7655665	0.2398
Chr1	7684160	0.1199
Chr1	7780184	0.1049
Chr1	8281530	0.0899
Chr1	8025377	0.0899
Chr1	8047846	0.2997
Chr1	8158843	0.1049
Chr1	9003576	0.1648
Chr1	8302591	0.0
Chr1	9453031	0.4148
Chr1	8493319	0.0
Chr1	8651590	0.0
Chr1	11057146	0.1649
Chr1	10219511	0.1859
Chr1	10819374	0.1948
Chr1	15607610	0.0
Chr1	9716522	0.0899
Chr1	9017577	0.1049
Chr1	9063210	0.0749
Chr1	10609897	0.0
Chr1	9346039	0.0899
Chr1	11372833	0.0
Chr1	11282178	0.0
Chr1	9788111	0.0
Chr1	12592131	0.1199
Chr1	13072133	0.0899
Chr1	11717070	0.083
Chr1	1934213	0.0
Chr1	11116159	0.2848
Chr1	12495686	0.0899
Chr1	11880670	0.1948
Chr1	30069799	0.2397
Chr2	603691	0.0
Chr2	603826	0.0
Chr2	2656360	0.0
Chr2	6664117	0.1199
Chr2	7584146	0.0
Chr5	1482647	0.0
Chr3	12054883	0.0
Chr4	2602649	0.0
Chr4	12809176	0.1049
Chr4	12809272	0.1049
