Chrom	Pos	EnrichmentRatio
Chr1	8663940	0.9581
Chr1	7185986	0.91
Chr1	9360149	0.3844
Chr1	7375963	1.0
Chr1	7593381	1.0
Chr1	7650145	1.0
Chr1	8973407	1.0
Chr1	9421011	0.6429
Chr1	8720800	0.3254
Chr1	7951591	0.9208
Chr1	9607708	1.0
Chr1	9095444	0.7838
Chr1	12158764	0.5593
Chr1	8284367	0.8123
Chr1	9889617	0.6557
Chr1	8351495	1.0
Chr1	9266762	0.1746
Chr1	12167312	0.5811
Chr1	8674256	1.0
Chr1	8721852	0.4223
Chr1	8909268	0.6993
Chr1	8910191	0.6993
Chr1	8999031	0.6303
Chr1	11238282	1.0
Chr1	10313063	1.0
Chr1	9075202	0.9695
Chr1	10580325	0.5385
Chr1	9637026	0.8388
Chr1	11372568	0.7491
Chr1	10569813	0.2025
Chr1	10560042	0.1862
Chr1	10686774	1.0
Chr1	10950454	0.4004
Chr1	11717411	0.7521
Chr1	12157656	0.5593
Chr1	11241536	0.6158
Chr1	13071357	0.4023
Chr5	20936896	0.677
Chr2	601358	0.3338
Chr2	603794	0.3548
Chr2	4536359	0.3025
Chr2	6658917	0.1584
Chr2	7581439	0.3816
Chr3	9982225	0.8782
Chr3	13212854	0.6275
Chr4	2596990	0.4863
Chr4	18268459	0.7298
Chr4	12809217	0.9568
Chr1	2513068	1.0
Chr1	5000204	0.4186
Chr1	151661	0.66
Chr1	5669107	1.0
Chr1	167885	0.707
Chr1	11606615	1.0
Chr1	3506044	1.0
Chr1	201351	1.0
Chr1	13142017	0.5123
Chr1	213034	0.6721
Chr1	271646	1.0
Chr1	12582098	0.578
Chr1	286856	0.9003
Chr1	320008	1.0
Chr1	3713221	0.9465
Chr1	8124724	1.0
Chr1	385996	1.0
Chr1	420367	1.0
Chr1	9485109	0.8287
Chr1	465599	0.5756
Chr1	506586	0.2531
Chr1	537063	0.7191
Chr1	6484368	0.4651
Chr1	559782	0.6269
Chr1	4292637	0.4804
Chr1	4173905	0.6476
Chr1	627789	1.0
Chr1	9207682	0.8939
Chr1	1033702	0.9784
Chr1	704352	0.9461
Chr1	12122522	0.9829
Chr1	728117	0.8526
Chr1	12360818	0.4922
Chr1	3714595	0.8115
Chr1	3843584	1.0
Chr1	3388994	1.0
Chr1	4163840	0.7606
Chr1	9145524	1.0
Chr1	10933406	0.5268
Chr1	1297088	0.8522
Chr1	8523391	0.7517
Chr1	1072510	1.0
Chr1	1076504	1.0
Chr1	5843796	1.0
Chr1	10571965	0.2025
Chr1	1117668	0.96
Chr1	5636458	0.1141
Chr1	1142020	0.8544
Chr1	1170233	0.3012
Chr1	11813693	0.1971
Chr1	1186379	1.0
Chr1	1188916	1.0
Chr1	1196791	0.8489
Chr1	7938864	0.3561
Chr1	7111173	0.6385
Chr1	1328114	1.0
Chr1	5638311	0.1141
Chr1	662354	1.0
Chr1	4823008	0.3547
Chr1	2409834	1.0
Chr1	3141653	1.0
Chr1	1342901	0.6215
Chr1	1344369	0.7599
Chr1	10284316	1.0
Chr1	1399550	1.0
Chr1	1544701	0.727
Chr1	1572029	0.3856
Chr1	12623760	0.1895
Chr1	1607136	0.7237
Chr1	5071002	0.4472
Chr1	5340255	0.6936
Chr1	3883397	0.4643
Chr1	6208130	1.0
Chr1	8506164	1.0
Chr1	2890672	0.8226
Chr1	7634550	0.6487
Chr1	1764668	1.0
Chr1	1773872	1.0
Chr1	4230249	0.5808
Chr1	4240124	1.0
Chr1	1814736	1.0
Chr1	1821717	0.6241
Chr1	1825162	0.8753
Chr1	1848614	0.6524
Chr1	2683474	0.7482
Chr1	5363239	0.6179
Chr1	1867539	1.0
Chr1	7735172	0.411
Chr1	1869698	1.0
Chr1	5108528	1.0
Chr1	6489851	0.6343
Chr1	12157080	0.5683
Chr1	9170271	0.7914
Chr1	2022563	0.8769
Chr1	2036296	1.0
Chr1	2043135	0.9849
Chr1	2115506	1.0
Chr1	2147549	0.4686
Chr1	2231456	0.5975
Chr1	2238345	1.0
Chr1	2484239	1.0
Chr1	3702270	0.9629
Chr1	11923945	0.5896
Chr1	2548668	0.8564
Chr1	2564986	0.4729
Chr1	2575533	0.9239
Chr1	2579236	1.0
Chr1	2608512	0.972
Chr1	2622520	1.0
Chr1	10297252	0.959
Chr1	2718789	0.8546
Chr1	6357377	1.0
Chr1	2938929	1.0
Chr1	3017003	0.7418
Chr1	3123166	1.0
Chr1	3142099	1.0
Chr1	3235053	0.9347
Chr1	11530452	0.7208
Chr1	10352903	1.0
Chr1	3694970	0.9878
Chr1	3797746	1.0
Chr1	3454307	0.7614
Chr1	10221282	0.6058
Chr1	6434678	1.0
Chr1	6831400	0.7071
Chr1	3513305	0.8132
Chr1	10428915	0.8934
Chr1	3808537	0.9803
Chr1	9696813	1.0
Chr1	3632340	0.7946
Chr1	3624729	0.9079
Chr1	3630813	0.7887
Chr1	4717176	0.769
Chr1	5138532	0.6045
Chr1	5941328	0.8577
Chr1	11576357	0.2607
Chr1	11242220	0.5096
Chr1	3871921	0.6188
Chr1	9288900	0.6839
Chr1	9144178	1.0
Chr1	3937969	0.3193
Chr1	7101977	0.9844
Chr1	6254997	0.9719
Chr1	5179678	1.0
Chr1	4121007	1.0
Chr1	4127244	0.9821
Chr1	4146677	1.0
Chr1	10946028	1.0
Chr1	4202534	1.0
Chr1	10383570	0.6851
Chr1	4243690	0.6238
Chr1	7509470	0.4343
Chr1	6501276	0.8704
Chr1	4456198	0.9882
Chr1	13899666	0.5242
Chr1	8572887	0.8047
Chr1	4613232	1.0
Chr1	4633368	0.7966
Chr1	4645308	1.0
Chr1	9605355	1.0
Chr1	10062955	1.0
Chr1	4704280	0.1932
Chr1	4740871	1.0
Chr1	4753401	0.8698
Chr1	9533766	1.0
Chr1	4787395	0.7915
Chr1	4788489	0.9956
Chr1	4806523	0.6228
Chr1	4811092	0.5785
Chr1	8507068	1.0
Chr1	10158050	0.2405
Chr1	5465158	0.9384
Chr1	4969278	0.9832
Chr1	7592650	1.0
Chr1	5141665	0.6018
Chr1	9600580	1.0
Chr1	5171755	1.0
Chr1	5210546	1.0
Chr1	8867416	1.0
Chr1	9731291	0.7053
Chr1	10964531	0.6156
Chr1	6136647	0.6327
Chr1	8658867	0.5065
Chr1	7293706	0.9567
Chr1	7906772	0.3573
Chr1	5575139	0.8153
Chr1	12386208	0.2206
Chr1	13055229	0.81
Chr1	13054425	0.8108
Chr1	5662332	0.6034
Chr1	5714409	1.0
Chr1	5816169	0.7001
Chr1	6571764	0.5885
Chr1	5858307	1.0
Chr1	10388203	0.3887
Chr1	8346855	0.9736
Chr1	9937824	1.0
Chr1	6057261	0.7584
Chr1	8679152	1.0
Chr1	7545920	0.5768
Chr1	6069080	0.8261
Chr1	10469827	0.9905
Chr1	7430677	0.5922
Chr1	6216564	1.0
Chr1	6253790	0.9716
Chr1	6331840	0.8531
Chr1	10986758	0.4471
Chr1	6371039	0.8461
Chr1	7043902	0.431
Chr1	6671508	0.4245
Chr1	6718657	0.4338
Chr1	6764820	0.7345
Chr1	6789194	0.6382
Chr1	7068615	0.9053
Chr1	7503631	0.4305
Chr1	7215627	0.9591
Chr1	11873927	0.8244
Chr1	10907006	0.664
Chr1	8705128	0.7148
Chr1	7655665	0.9844
Chr1	7684160	0.751
Chr1	7780184	0.6315
Chr1	8281530	0.7821
Chr1	8025377	1.0
Chr1	8047846	1.0
Chr1	8158843	0.3166
Chr1	9003576	0.6664
Chr1	8302591	1.0
Chr1	9453031	0.5653
Chr1	8493319	0.2605
Chr1	8651590	0.5233
Chr1	11057146	0.6053
Chr1	10219511	0.5874
Chr1	10819374	1.0
Chr1	15607610	0.6368
Chr1	9716522	0.9376
Chr1	9017577	0.6079
Chr1	9063210	0.5487
Chr1	10609897	0.8453
Chr1	9346039	0.2019
Chr1	11372833	0.7452
Chr1	11282178	0.2981
Chr1	9788111	0.2607
Chr1	12592131	0.831
Chr1	13072133	0.3784
Chr1	11717070	0.777
Chr1	1934213	0.5072
Chr1	11116159	0.614
Chr1	12495686	0.4655
Chr1	11880670	0.7294
Chr1	30069799	1.0
Chr2	603691	0.3513
Chr2	603826	0.358
Chr2	2656360	0.1769
Chr2	6664117	0.1657
Chr2	7584146	0.4559
Chr5	1482647	0.8239
Chr3	12054883	0.8258
Chr4	2602649	0.5198
Chr4	12809176	0.9568
Chr4	12809272	0.9568
