Chrom	Pos	EnrichmentRatio
Chr1	1764500	0.9132
Chr1	1773500	0.6989
Chr1	1786000	0.8614
Chr1	1813500	0.8324
Chr1	1814500	0.7864
Chr1	1821500	0.6905
Chr1	1825000	0.8217
Chr1	1848500	0.6456
Chr1	1854500	0.7144
Chr1	1867500	1.0
Chr1	1869500	1.0
Chr1	1928000	0.8266
Chr1	1934000	0.5072
Chr1	1947000	0.618
Chr1	1971500	0.7783
Chr1	1988000	0.9921
Chr1	2022500	0.8904
Chr1	2036000	0.8567
Chr1	2043000	0.96
Chr1	2115500	0.9367
Chr1	2141000	0.5231
Chr1	2147500	0.4686
Chr1	2169000	0.6117
Chr1	2231000	0.6431
Chr1	2238000	0.3874
Chr1	2372000	0.7326
Chr1	2442000	0.5027
Chr1	2484000	0.8295
Chr1	2490500	0.6978
Chr1	2518000	0.4422
Chr1	2548500	0.8564
Chr1	2564500	0.4729
Chr1	2569000	0.6619
Chr1	2575000	0.9239
Chr1	2579000	0.901
Chr1	2587000	0.6984
Chr1	2608000	0.9579
Chr1	2622500	0.9934
Chr1	2689500	0.8383
Chr1	2718500	0.8803
Chr1	2731500	0.9275
Chr1	2938500	0.9609
Chr1	3017000	0.7418
Chr1	3123000	0.7481
Chr1	3141500	0.9125
Chr1	3143000	0.9053
Chr1	3235000	0.6731
Chr1	3242000	0.6367
Chr1	3250000	0.496
Chr1	3264500	0.7122
Chr1	3327500	0.3347
Chr1	3367000	0.7028
Chr1	3391500	0.8115
Chr1	3408500	0.8175
Chr1	3454000	0.7307
Chr1	3456500	0.8877
Chr1	3496000	0.6448
Chr1	3503000	0.7263
Chr1	3513000	0.8437
Chr1	3525500	0.2483
Chr1	3534500	0.8168
Chr1	3572500	0.6779
Chr1	3581500	0.744
Chr1	3582000	0.744
Chr1	3585500	0.9466
Chr1	3614000	0.8422
Chr1	3624500	0.9079
Chr1	3630500	0.7887
Chr1	3631000	0.7887
Chr1	3713500	0.5969
Chr1	3733500	0.5361
Chr1	3740500	0.8894
Chr1	3747000	0.8678
Chr1	3847000	0.7944
Chr1	3847500	0.7444
Chr1	3861500	0.7183
Chr1	3862000	0.7652
Chr1	3871500	0.614
Chr1	3893000	0.5973
Chr1	3908500	0.5686
Chr1	3937500	0.3193
Chr1	3970500	0.7772
Chr1	3989500	0.6654
Chr1	4120500	0.9567
Chr1	4127000	0.8767
Chr1	4146500	0.8786
Chr1	4189500	0.3502
Chr1	4202500	0.9853
Chr1	4219000	0.6488
Chr1	4243500	0.4798
Chr1	4244500	0.5534
Chr1	4355500	0.8762
Chr1	4414000	0.2355
Chr1	4456000	0.518
Chr1	4461000	0.5125
Chr1	4529500	0.2018
Chr1	4548000	0.5989
Chr1	4613000	0.7946
Chr1	4633000	0.8004
Chr1	4645000	0.7457
Chr1	4653500	0.0922
Chr1	4670500	0.608
Chr1	4704000	0.1932
Chr1	4740500	0.5865
Chr1	4753000	0.8886
Chr1	4753500	0.8698
Chr1	4787000	0.4079
Chr1	4788000	0.4537
Chr1	4806500	0.6228
Chr1	4811000	0.5877
Chr1	4818000	0.4892
Chr1	4822000	0.4458
Chr1	4835000	0.6934
Chr1	4919000	0.6148
Chr1	4954500	0.7679
Chr1	4969000	0.6148
Chr1	5005500	0.4758
Chr1	5109000	0.8925
Chr1	5141500	0.6018
Chr1	5150500	0.3912
Chr1	5165000	0.6865
Chr1	5171500	0.7946
Chr1	5182500	0.8483
Chr1	5210500	0.8736
Chr1	5249500	0.9383
Chr1	5363000	0.5075
Chr1	5418500	0.7635
Chr1	5419000	0.7135
Chr1	5498500	0.8952
Chr1	5513000	0.8524
Chr1	5540000	0.7708
Chr1	5547500	0.7733
Chr1	5575000	0.8153
Chr1	5628000	0.8212
Chr1	5635500	0.1636
Chr1	5662000	0.6034
Chr1	5714000	0.9155
Chr1	5816000	0.7001
Chr1	5846500	0.8432
Chr1	5858000	0.8044
Chr1	5869500	0.5444
Chr1	5942500	0.5463
Chr1	5956500	0.6238
Chr1	5989000	0.9517
Chr1	6057000	0.6984
Chr1	6062000	0.5853
Chr1	6066500	0.6997
Chr1	6069000	0.8181
Chr1	6082000	0.9582
Chr1	6114500	0.713
Chr1	6148000	1.0
Chr1	6216500	0.6459
Chr1	6253500	0.9426
Chr1	6303500	0.7531
Chr1	6322500	0.869
Chr1	6369500	0.8893
Chr1	6371000	0.8461
Chr1	6488000	0.5801
Chr1	6565500	0.6196
Chr1	6608000	0.9202
Chr1	6671500	0.4245
Chr1	6718500	0.2699
Chr1	6764500	0.6075
Chr1	6789000	0.6556
Chr1	7068500	0.2986
Chr1	7136000	0.5313
Chr1	7185500	0.8074
Chr1	7215500	0.9591
Chr1	7244500	0.5428
Chr1	7280500	0.4636
Chr1	7287500	0.7246
Chr1	7312000	0.645
Chr1	7375500	0.8263
Chr1	7387500	0.5251
Chr1	7430000	0.5104
Chr1	7593000	0.9963
Chr1	7649500	0.9431
Chr1	7650000	0.9431
Chr1	7655500	0.8095
Chr1	7684000	0.5935
Chr1	7774500	0.8476
Chr1	7780000	0.6499
Chr1	7891500	0.626
Chr1	7925000	0.9077
Chr1	7951500	0.5867
Chr1	8025000	0.745
Chr1	8047500	0.7571
Chr1	8158500	0.3196
Chr1	8284000	0.5491
Chr1	8302500	0.5151
Chr1	8351000	0.8449
Chr1	8362500	0.5447
Chr1	8493000	0.0509
Chr1	8651500	0.5323
Chr1	8674000	0.6944
Chr1	8721500	0.3871
Chr1	8909000	0.5916
Chr1	8910000	0.5725
Chr1	8998500	0.6303
Chr1	9017500	0.3318
Chr1	9063000	0.6854
Chr1	9075000	0.8118
Chr1	9346000	0.2019
Chr1	9636500	0.7509
Chr1	9788000	0.2718
Chr1	10042000	0.8818
Chr1	10394500	0.5703
Chr1	10486000	0.5819
Chr1	10560000	0.1862
Chr1	10686500	0.647
Chr1	10950000	0.4458
Chr1	11116000	0.4189
Chr1	11241000	0.5219
Chr1	11282000	0.2981
Chr1	11739000	0.5118
Chr1	11787000	0.4823
Chr1	11880500	0.5577
Chr1	16447500	0.3201
Chr1	19172000	0.5926
Chr1	19721500	0.8242
Chr1	24225000	0.7503
Chr1	28993500	0.3614
Chr1	30070000	0.7763
Chr2	2500	0.3856
Chr2	3000	0.3856
Chr2	601000	0.1856
Chr2	1771000	0.0
Chr2	2656000	0.0188
Chr2	6658500	0.171
Chr2	7581000	0.2321
Chr2	12800500	0.4049
Chr3	7286500	0.1974
Chr3	8322500	0.659
Chr3	9982000	0.7267
Chr3	10495500	0.1999
Chr3	12054500	0.0
Chr3	14248000	0.14
Chr3	14973500	0.0
Chr3	22515000	0.3031
Chr4	1806500	0.0
Chr4	2509500	0.7142
Chr4	2596500	0.133
Chr4	9954000	0.3591
Chr4	9957500	0.1479
Chr4	12809000	0.9568
Chr5	9461000	0.4849
Chr5	15927000	0.8361
Chr1	6826500	0.6621
Chr1	2513000	0.8313
Chr1	5000000	0.4186
Chr1	7675000	0.6135
Chr1	5669000	0.7001
Chr1	3799000	0.9743
Chr1	11606500	0.758
Chr1	3506000	0.8829
Chr1	1594500	0.4282
Chr1	13142000	0.1838
Chr1	9629500	0.5643
Chr1	2169500	0.6305
Chr1	12582000	0.6281
Chr1	9153500	0.7516
Chr1	2460500	0.6914
Chr1	3713000	0.6469
Chr1	8124500	0.8943
Chr1	2527500	0.4038
Chr1	9485000	0.6391
Chr1	681000	0.8423
Chr1	681500	0.8545
Chr1	6529500	0.7033
Chr1	6071000	0.7316
Chr1	6484000	0.504
Chr1	9420000	0.5396
Chr1	9097000	0.6841
Chr1	1901000	0.7874
Chr1	4292500	0.4941
Chr1	4173500	0.5525
Chr1	7196500	0.4909
Chr1	5638000	0.1141
Chr1	9207500	0.6292
Chr1	1033500	0.7619
Chr1	9504500	0.6827
Chr1	12122500	1.0
Chr1	11046500	0.3933
Chr1	12360500	0.5172
Chr1	3714500	0.5884
Chr1	4625500	0.6715
Chr1	3843000	0.8401
Chr1	3388500	0.8368
Chr1	4163500	0.5756
Chr1	9145500	0.5433
Chr1	10933000	0.426
Chr1	1297000	0.7305
Chr1	8523000	0.759
Chr1	10833000	0.862
Chr1	5843500	0.9061
Chr1	10571500	0.2025
Chr1	9118500	0.7011
Chr1	5636000	0.1141
Chr1	4644500	0.7957
Chr1	2654500	0.8367
Chr1	11813500	0.1726
Chr1	2939500	0.9609
Chr1	2580000	0.901
Chr1	7585500	0.9153
Chr1	9162000	0.9126
Chr1	7938500	0.3561
Chr1	7111000	0.8024
Chr1	1328000	0.9143
Chr1	4823000	0.3641
Chr1	2409500	0.6454
Chr1	9064500	0.6799
Chr1	10905000	0.7792
Chr1	10284000	0.866
Chr1	7515500	0.4836
Chr1	3356500	0.7064
Chr1	7320000	0.4986
Chr1	12623500	0.101
Chr1	5710500	0.9024
Chr1	5071000	0.447
Chr1	5340000	0.6936
Chr1	3883000	0.4193
Chr1	6208000	0.9136
Chr1	8506000	0.9423
Chr1	2890500	0.8226
Chr1	7634500	0.6487
Chr1	6433500	0.8093
Chr1	11978500	0.3792
Chr1	4230000	0.4307
Chr1	4240000	0.5872
Chr1	9483000	0.4391
Chr1	5315000	0.8438
Chr1	5739000	0.9273
Chr1	10436000	0.9135
Chr1	2683000	0.7482
Chr1	7735000	0.411
Chr1	5108500	0.8925
Chr1	11717000	0.777
Chr1	6489500	0.6423
Chr1	12157000	0.5763
Chr1	9170000	0.8185
Chr1	4701500	0.1932
Chr1	9626500	0.5573
Chr1	11376500	0.501
Chr1	5446500	0.7626
Chr1	11450000	0.6224
Chr1	5641500	0.2012
Chr1	11903500	0.5662
Chr1	3599500	0.7693
Chr1	3882000	0.4348
Chr1	10739000	0.925
Chr1	7479500	0.5856
Chr1	3702000	0.5512
Chr1	11923500	0.4858
Chr1	3657500	0.9212
Chr1	6214500	0.8003
Chr1	5554000	0.7311
Chr1	3820000	0.7769
Chr1	10225000	0.2973
Chr1	14296500	0.3687
Chr1	8662000	0.6707
Chr1	13074000	0.524
Chr1	10297000	0.5981
Chr1	9211000	0.9079
Chr1	6357000	0.8075
Chr1	9468000	0.5485
Chr1	10222500	0.5319
Chr1	6046000	0.9363
Chr1	6167500	0.866
Chr1	12396500	0.7061
Chr1	12353500	0.8282
Chr1	13158500	0.4777
Chr1	10359000	0.0779
Chr1	11530000	0.526
Chr1	10352500	0.6605
Chr1	4479500	0.6878
Chr1	3694500	0.7124
Chr1	3797500	0.9626
Chr1	3648500	0.9616
Chr1	10221000	0.6135
Chr1	6434500	0.8093
Chr1	6831000	0.6671
Chr1	6086500	0.8168
Chr1	10428500	0.7194
Chr1	3808500	0.5839
Chr1	10901500	0.7115
Chr1	9696500	0.7419
Chr1	3632000	0.7887
Chr1	6355500	0.9179
Chr1	9959500	0.2526
Chr1	4717000	0.7209
Chr1	9144000	0.5622
Chr1	5138500	0.6045
Chr1	5941000	0.6227
Chr1	4007000	0.8284
Chr1	11576000	0.4648
Chr1	11242000	0.4786
Chr1	11142000	0.7839
Chr1	9033500	0.8267
Chr1	6286500	0.9732
Chr1	9288500	0.6582
Chr1	7101500	0.8191
Chr1	6254500	0.9719
Chr1	6255000	0.9719
Chr1	5179500	0.7732
Chr1	10738000	0.925
Chr1	9555000	0.7675
Chr1	11712000	0.48
Chr1	10945500	0.8416
Chr1	8386500	0.4485
Chr1	10383500	0.6851
Chr1	10054500	0.5274
Chr1	7509500	0.4343
Chr1	10314000	0.5376
Chr1	6501000	0.5057
Chr1	9210000	0.8592
Chr1	13899500	0.5242
Chr1	11292000	0.6776
Chr1	8572500	0.5816
Chr1	9846500	0.5131
Chr1	8695500	0.2227
Chr1	7334000	0.3079
Chr1	9605000	0.8226
Chr1	10062500	0.5004
Chr1	8466000	0.8752
Chr1	9481000	0.4171
Chr1	11673500	0.5303
Chr1	8371000	0.7047
Chr1	9533500	0.867
Chr1	11769000	0.4628
Chr1	11122000	0.5779
Chr1	10247500	0.2626
Chr1	12868000	0.53
Chr1	8982500	0.1957
Chr1	8507000	0.8423
Chr1	10158000	0.1197
Chr1	5465000	0.8784
Chr1	9040000	0.8628
Chr1	9457000	0.281
Chr1	6265500	0.4834
Chr1	7592500	0.9963
Chr1	11469500	0.6012
Chr1	11470000	0.5997
Chr1	9600500	0.9217
Chr1	6124000	0.5874
Chr1	10797500	0.4901
Chr1	10740500	0.925
Chr1	8867000	0.5444
Chr1	10050000	0.6965
Chr1	9731000	0.8969
Chr1	13206500	0.4553
Chr1	11846500	0.848
Chr1	10964500	0.2314
Chr1	6136500	0.6564
Chr1	8658500	0.5026
Chr1	7293500	0.8495
Chr1	7906500	0.4985
Chr1	11668000	0.477
Chr1	12386000	0.1529
Chr1	13055000	0.3604
Chr1	13054000	0.3873
Chr1	6143500	0.6531
Chr1	9603500	0.8226
Chr1	9815000	0.2585
Chr1	6571500	0.3635
Chr1	7914500	0.4963
Chr1	10388000	0.3887
Chr1	8346500	0.7433
Chr1	9937500	0.5395
Chr1	10108500	0.4156
Chr1	7591500	0.9963
Chr1	8679000	0.7953
Chr1	7545500	0.4672
Chr1	7154500	0.5541
Chr1	10469500	0.7846
Chr1	7430500	0.5104
Chr1	6319000	0.8169
Chr1	9455500	0.406
Chr1	8445000	0.7239
Chr1	6331500	0.6142
Chr1	10986500	0.4213
Chr1	7022500	0.7743
Chr1	7043500	0.4524
Chr1	7454500	0.1773
Chr1	9117500	0.7011
Chr1	10791000	0.6853
Chr1	12549000	0.577
Chr1	10722000	0.4636
Chr1	9827500	0.3104
Chr1	8663500	0.6713
Chr1	9714500	0.9544
Chr1	7503500	0.4507
Chr1	9359500	0.3812
Chr1	9360000	0.3886
Chr1	10446000	0.8724
Chr1	9493500	0.8091
Chr1	11259000	0.8858
Chr1	7434500	0.5627
Chr1	11873500	0.5784
Chr1	9554000	0.6675
Chr1	10907000	0.6646
Chr1	8705000	0.7276
Chr1	8973000	0.7161
Chr1	9421000	0.4936
Chr1	9648000	0.5309
Chr1	8720500	0.3254
Chr1	11113500	0.2001
Chr1	12383500	0.026
Chr1	8281000	0.4659
Chr1	9607500	0.7665
Chr1	9095000	0.6994
Chr1	12158500	0.5593
Chr1	9003500	0.3721
Chr1	9889500	0.3406
Chr1	9453000	0.5658
Chr1	8525000	0.7531
Chr1	9266500	0.0751
Chr1	12167000	0.5583
Chr1	11057000	0.6069
Chr1	10219500	0.5863
Chr1	10819000	0.8617
Chr1	15607500	0.4349
Chr1	9716500	0.9376
Chr1	11238000	0.6243
Chr1	10312500	0.5663
Chr1	10609500	0.333
Chr1	10580000	0.3185
Chr1	11372500	0.7491
Chr1	10569500	0.2025
Chr1	13980500	0.1626
Chr1	11467000	0.786
Chr1	10785000	1.0
Chr1	12592000	0.6289
Chr1	13072000	0.3868
Chr1	12157500	0.552
Chr1	12495500	0.4841
Chr1	12196500	0.2646
Chr1	12144000	0.4064
Chr1	13071000	0.4377
Chr2	8038500	0.3828
Chr3	10542500	0.2844
Chr4	5706000	0.1999
Chr4	1458500	0.0
Chr4	1783000	0.0128
Chr5	20936500	0.6772
Chr3	14195500	0.2993
Chr3	14196500	0.2993
Chr2	603500	0.3513
Chr3	8232500	0.2161
Chr2	4536000	0.0
Chr2	6664000	0.1657
Chr2	7584000	0.3503
Chr2	12803000	0.4819
Chr4	1549500	0.7863
Chr5	1342000	0.4477
Chr5	1482500	0.5689
Chr3	16688500	0.4236
Chr3	13212500	0.0
Chr3	14251500	0.2669
Chr3	14988500	0.0
Chr4	3684000	0.0
Chr4	2895500	0.0
Chr4	14105000	0.3041
Chr4	2602500	0.1175
Chr5	9570500	0.3244
Chr5	14836500	0.6461
Chr4	18268000	0.7715
Chr5	9463500	0.4886
Chr5	16688000	0.7382
