Chrom	Pos	EnrichmentRatio
Chr1	3454000	1.0
Chr1	3456500	1.0
Chr1	3496000	0.0
Chr1	3503000	1.0
Chr1	3513000	0.705
Chr1	3525500	1.0
Chr1	3534500	1.0
Chr1	3572500	0.29
Chr1	3581500	0.966
Chr1	3582000	1.0
Chr1	3585500	1.0
Chr1	3614000	1.0
Chr1	3624500	0.965
Chr1	3630500	0.765
Chr1	3631000	0.265
Chr1	3713500	0.735
Chr1	3733500	0.861
Chr1	3740500	0.235
Chr1	3747000	1.0
Chr1	3847000	0.629
Chr1	3847500	0.757
Chr1	3861500	0.0
Chr1	3862000	0.101
Chr1	3871500	0.792
Chr1	3893000	0.92
Chr1	3908500	1.0
Chr1	3937500	0.0
Chr1	3970500	1.0
Chr1	3989500	0.237
Chr1	4120500	0.871
Chr1	4127000	1.0
Chr1	4146500	1.0
Chr1	4189500	0.645
Chr1	4202500	1.0
Chr1	4219000	0.0
Chr1	4243500	0.008
Chr1	4244500	0.692
Chr1	4355500	1.0
Chr1	4414000	0.0
Chr1	4456000	0.0
Chr1	4461000	0.88
Chr1	4529500	1.0
Chr1	4548000	1.0
Chr1	4613000	1.0
Chr1	4633000	0.748
Chr1	4645000	1.0
Chr1	4653500	0.0
Chr1	4670500	1.0
Chr1	4704000	1.0
Chr1	4740500	1.0
Chr1	4753000	0.699
Chr1	4753500	0.855
Chr1	4787000	0.0
Chr1	4788000	0.037
Chr1	4806500	1.0
Chr1	4811000	1.0
Chr1	4818000	0.52
Chr1	4822000	0.0
Chr1	4835000	0.589
Chr1	4919000	1.0
Chr1	4954500	0.92
Chr1	4969000	1.0
Chr1	5005500	0.0
Chr1	5109000	1.0
Chr1	5141500	1.0
Chr1	5150500	1.0
Chr1	5165000	0.417
Chr1	5171500	0.535
Chr1	5182500	0.744
Chr1	5210500	1.0
Chr1	5249500	0.714
Chr1	5363000	1.0
Chr1	5418500	1.0
Chr1	5419000	1.0
Chr1	5498500	1.0
Chr1	5513000	1.0
Chr1	5540000	0.467
Chr1	5547500	0.552
Chr1	5575000	1.0
Chr1	5628000	1.0
Chr1	5635500	0.0
Chr1	5662000	1.0
Chr1	5714000	0.993
Chr1	5816000	1.0
Chr1	5846500	1.0
Chr1	5858000	1.0
Chr1	5869500	0.866
Chr1	5942500	1.0
Chr1	5956500	1.0
Chr1	5989000	1.0
Chr1	6057000	0.769
Chr1	6062000	0.284
Chr1	6066500	0.72
Chr1	6069000	0.621
Chr1	6082000	1.0
Chr1	6114500	1.0
Chr1	6148000	1.0
Chr1	6216500	1.0
Chr1	6253500	1.0
Chr1	6303500	0.956
Chr1	6322500	1.0
Chr1	6369500	0.653
Chr1	6371000	1.0
Chr1	6488000	0.0
Chr1	6565500	0.723
Chr1	6608000	1.0
Chr1	6671500	0.863
Chr1	6718500	0.0
Chr1	6764500	0.971
Chr1	6789000	0.615
Chr1	7068500	1.0
Chr1	7136000	1.0
Chr1	7185500	0.609
Chr1	7215500	0.985
Chr1	7244500	0.965
Chr1	7280500	1.0
Chr1	7287500	1.0
Chr1	7312000	0.0
Chr1	7375500	0.92
Chr1	7387500	1.0
Chr1	7430000	0.52
Chr1	7593000	1.0
Chr1	7649500	0.806
Chr1	7650000	1.0
Chr1	7655500	0.883
Chr1	7684000	1.0
Chr1	7774500	1.0
Chr1	7780000	1.0
Chr1	7891500	1.0
Chr1	7925000	0.823
Chr1	7951500	1.0
Chr1	8025000	0.533
Chr1	8047500	1.0
Chr1	8158500	1.0
Chr1	8284000	1.0
Chr1	8302500	1.0
Chr1	8351000	0.707
Chr1	8362500	1.0
Chr1	8493000	0.23
Chr1	8651500	0.593
Chr1	8674000	0.444
Chr1	8721500	1.0
Chr1	8909000	0.354
Chr1	8910000	0.0
Chr1	8998500	1.0
Chr1	9017500	0.45
Chr1	9063000	0.029
Chr1	9075000	1.0
Chr1	9346000	0.0
Chr1	9636500	0.406
Chr1	9788000	0.0
Chr1	10042000	1.0
Chr1	10394500	1.0
Chr1	10486000	1.0
Chr1	10560000	0.939
Chr1	10686500	1.0
Chr1	10950000	0.0
Chr1	11116000	0.695
Chr1	11241000	0.599
Chr1	11282000	0.968
Chr1	11739000	1.0
Chr1	11787000	1.0
Chr1	11880500	0.0
Chr1	16447500	0.0
Chr1	19172000	0.0
Chr1	19721500	1.0
Chr1	24225000	0.688
Chr1	28993500	0.17
Chr1	30070000	1.0
Chr2	2500	0.81
Chr2	3000	0.31
Chr2	601000	0.939
Chr2	1771000	1.0
Chr2	2656000	0.086
Chr2	6658500	0.0
Chr2	7581000	0.0
Chr2	12800500	0.0
Chr3	7286500	0.26
Chr3	8322500	1.0
Chr3	9982000	0.0
Chr3	10495500	1.0
Chr3	12054500	1.0
Chr3	14248000	1.0
Chr3	14973500	0.0
Chr3	22515000	1.0
Chr4	1806500	0.712
Chr4	2509500	0.867
Chr4	2596500	0.0
Chr4	9954000	0.479
Chr4	9957500	0.0
Chr4	12809000	0.98
Chr5	9461000	0.216
Chr5	15927000	1.0
Chr1	6826500	0.003
Chr1	2513000	0.954
Chr1	5000000	1.0
Chr1	7675000	0.0
Chr1	5669000	1.0
Chr1	3799000	1.0
Chr1	11606500	1.0
Chr1	3506000	0.32
Chr1	1594500	0.943
Chr1	13142000	0.0
Chr1	9629500	0.0
Chr1	2169500	0.869
Chr1	12582000	0.0
Chr1	9153500	1.0
Chr1	2460500	1.0
Chr1	3713000	0.504
Chr1	8124500	1.0
Chr1	2527500	0.83
Chr1	9485000	1.0
Chr1	681000	1.0
Chr1	681500	1.0
Chr1	6529500	1.0
Chr1	6071000	1.0
Chr1	6484000	0.096
Chr1	9420000	0.0
Chr1	9097000	1.0
Chr1	1901000	1.0
Chr1	4292500	0.0
Chr1	4173500	1.0
Chr1	7196500	0.0
Chr1	5638000	0.0
Chr1	9207500	1.0
Chr1	1033500	1.0
Chr1	9504500	0.0
Chr1	12122500	1.0
Chr1	11046500	0.062
Chr1	12360500	1.0
Chr1	3714500	0.0
Chr1	4625500	1.0
Chr1	3843000	1.0
Chr1	3388500	0.626
Chr1	4163500	1.0
Chr1	9145500	1.0
Chr1	10933000	0.787
Chr1	1297000	1.0
Chr1	8523000	0.874
Chr1	10833000	1.0
Chr1	5843500	1.0
Chr1	10571500	0.66
Chr1	9118500	0.663
Chr1	5636000	0.0
Chr1	4644500	1.0
Chr1	2654500	1.0
Chr1	11813500	0.0
Chr1	2939500	1.0
Chr1	2580000	1.0
Chr1	7585500	1.0
Chr1	9162000	0.69
Chr1	7938500	0.749
Chr1	7111000	0.0
Chr1	1328000	1.0
Chr1	4823000	0.972
Chr1	2409500	1.0
Chr1	9064500	0.914
Chr1	10905000	0.723
Chr1	10284000	0.379
Chr1	7515500	0.0
Chr1	3356500	0.679
Chr1	7320000	0.074
Chr1	12623500	0.523
Chr1	5710500	1.0
Chr1	5071000	0.0
Chr1	5340000	0.539
Chr1	3883000	0.759
Chr1	6208000	1.0
Chr1	8506000	1.0
Chr1	2890500	0.959
Chr1	7634500	1.0
Chr1	6433500	0.89
Chr1	11978500	1.0
Chr1	4230000	0.0
Chr1	4240000	0.0
Chr1	9483000	1.0
Chr1	5315000	0.0
Chr1	5739000	1.0
Chr1	10436000	1.0
Chr1	2683000	1.0
Chr1	7735000	0.761
Chr1	5108500	1.0
Chr1	11717000	1.0
Chr1	6489500	0.691
Chr1	12157000	0.344
Chr1	9170000	1.0
Chr1	4701500	0.0
Chr1	9626500	0.004
Chr1	11376500	1.0
Chr1	5446500	1.0
Chr1	11450000	0.729
Chr1	5641500	0.0
Chr1	11903500	1.0
Chr1	3599500	0.729
Chr1	3882000	0.712
Chr1	10739000	0.695
Chr1	7479500	0.108
Chr1	3702000	0.0
Chr1	11923500	0.766
Chr1	3657500	1.0
Chr1	6214500	1.0
Chr1	5554000	0.824
Chr1	3820000	1.0
Chr1	10225000	0.912
Chr1	14296500	0.191
Chr1	8662000	0.481
Chr1	13074000	1.0
Chr1	10297000	0.0
Chr1	9211000	1.0
Chr1	6357000	1.0
Chr1	9468000	0.0
Chr1	10222500	0.0
Chr1	6046000	1.0
Chr1	6167500	1.0
Chr1	12396500	0.586
Chr1	12353500	1.0
Chr1	13158500	1.0
Chr1	10359000	1.0
Chr1	11530000	1.0
Chr1	10352500	1.0
Chr1	4479500	1.0
Chr1	3694500	0.621
Chr1	3797500	1.0
Chr1	3648500	1.0
Chr1	10221000	0.0
Chr1	6434500	1.0
Chr1	6831000	0.0
Chr1	6086500	1.0
Chr1	10428500	0.0
Chr1	3808500	0.875
Chr1	10901500	1.0
Chr1	9696500	1.0
Chr1	3632000	0.266
Chr1	6355500	1.0
Chr1	9959500	0.0
Chr1	4717000	1.0
Chr1	9144000	1.0
Chr1	5138500	0.666
Chr1	5941000	0.71
Chr1	4007000	0.715
Chr1	11576000	1.0
Chr1	11242000	0.0
Chr1	11142000	1.0
Chr1	9033500	1.0
Chr1	6286500	1.0
Chr1	9288500	1.0
Chr1	7101500	1.0
Chr1	6254500	0.81
Chr1	6255000	1.0
Chr1	5179500	1.0
Chr1	10738000	0.944
Chr1	9555000	0.755
Chr1	11712000	0.338
Chr1	10945500	1.0
Chr1	8386500	0.426
Chr1	10383500	0.0
Chr1	10054500	1.0
Chr1	7509500	1.0
Chr1	10314000	0.803
Chr1	6501000	1.0
Chr1	9210000	0.813
Chr1	13899500	1.0
Chr1	11292000	1.0
Chr1	8572500	0.377
Chr1	9846500	0.116
Chr1	8695500	0.0
Chr1	7334000	0.0
Chr1	9605000	1.0
Chr1	10062500	1.0
Chr1	8466000	0.849
Chr1	9481000	0.016
Chr1	11673500	1.0
Chr1	8371000	0.086
Chr1	9533500	1.0
Chr1	11769000	1.0
Chr1	11122000	1.0
Chr1	10247500	0.22
Chr1	12868000	1.0
Chr1	8982500	1.0
Chr1	8507000	1.0
Chr1	10158000	1.0
Chr1	5465000	0.361
Chr1	9040000	0.912
Chr1	9457000	1.0
Chr1	6265500	0.584
Chr1	7592500	1.0
Chr1	11469500	0.515
Chr1	11470000	0.444
Chr1	9600500	1.0
Chr1	6124000	1.0
Chr1	10797500	1.0
Chr1	10740500	1.0
Chr1	8867000	1.0
Chr1	10050000	0.0
Chr1	9731000	0.24
Chr1	13206500	1.0
Chr1	11846500	1.0
Chr1	10964500	0.0
Chr1	6136500	1.0
Chr1	8658500	0.997
Chr1	7293500	1.0
Chr1	7906500	0.673
Chr1	11668000	1.0
Chr1	12386000	0.0
Chr1	13055000	1.0
Chr1	13054000	1.0
Chr1	6143500	1.0
Chr1	9603500	1.0
Chr1	9815000	1.0
Chr1	6571500	0.816
Chr1	7914500	1.0
Chr1	10388000	0.827
Chr1	8346500	0.824
Chr1	9937500	0.732
Chr1	10108500	0.0
Chr1	7591500	1.0
Chr1	8679000	1.0
Chr1	7545500	1.0
Chr1	7154500	1.0
Chr1	10469500	1.0
Chr1	7430500	1.0
Chr1	6319000	0.927
Chr1	9455500	0.632
Chr1	8445000	1.0
Chr1	6331500	0.602
Chr1	10986500	0.772
Chr1	7022500	1.0
Chr1	7043500	0.65
Chr1	7454500	1.0
Chr1	9117500	0.05
Chr1	10791000	1.0
Chr1	12549000	0.0
Chr1	10722000	0.303
Chr1	9827500	1.0
Chr1	8663500	0.964
Chr1	9714500	0.953
Chr1	7503500	1.0
Chr1	9359500	0.318
Chr1	9360000	0.818
Chr1	10446000	1.0
Chr1	9493500	1.0
Chr1	11259000	0.215
Chr1	7434500	0.697
Chr1	11873500	0.0
Chr1	9554000	0.639
Chr1	10907000	1.0
Chr1	8705000	1.0
Chr1	8973000	1.0
Chr1	9421000	0.323
Chr1	9648000	0.359
Chr1	8720500	0.761
Chr1	11113500	0.0
Chr1	12383500	0.0
Chr1	8281000	1.0
Chr1	9607500	0.466
Chr1	9095000	0.0
Chr1	12158500	0.953
Chr1	9003500	1.0
Chr1	9889500	1.0
Chr1	9453000	0.0
Chr1	8525000	0.494
Chr1	9266500	0.0
Chr1	12167000	0.121
Chr1	11057000	0.816
Chr1	10219500	0.846
Chr1	10819000	0.862
Chr1	15607500	0.966
Chr1	9716500	1.0
Chr1	11238000	0.262
Chr1	10312500	1.0
Chr1	10609500	0.618
Chr1	10580000	0.0
Chr1	11372500	0.652
Chr1	10569500	0.0
Chr1	13980500	0.0
Chr1	11467000	1.0
Chr1	10785000	1.0
Chr1	12592000	1.0
Chr1	13072000	1.0
Chr1	12157500	0.844
Chr1	12495500	0.239
Chr1	12196500	0.0
Chr1	12144000	0.0
Chr1	13071000	0.335
Chr2	8038500	0.0
Chr3	10542500	0.0
Chr4	5706000	0.0
Chr4	1458500	0.592
Chr4	1783000	1.0
Chr5	20936500	0.987
Chr3	14195500	0.259
Chr3	14196500	0.603
Chr2	603500	0.0
Chr3	8232500	0.0
Chr2	4536000	0.353
Chr2	6664000	0.0
Chr2	7584000	0.0
Chr2	12803000	0.0
Chr4	1549500	1.0
Chr5	1342000	0.0
Chr5	1482500	0.0
Chr3	16688500	0.582
Chr3	13212500	0.216
Chr3	14251500	0.4
Chr3	14988500	0.0
Chr4	3684000	1.0
Chr4	2895500	0.196
Chr4	14105000	0.0
Chr4	2602500	0.0
Chr5	9570500	1.0
Chr5	14836500	0.685
Chr4	18268000	0.78
Chr5	9463500	0.248
Chr5	16688000	0.0
