Chrom	Pos	EnrichmentRatio
Chr1	3630500	0.1391
Chr1	3631000	0.1182
Chr1	3713500	0.1094
Chr1	3733500	0.0701
Chr1	3740500	0.1343
Chr1	3747000	0.1859
Chr1	3847000	0.0962
Chr1	3847500	0.0962
Chr1	3861500	0.0608
Chr1	3862000	0.0802
Chr1	3871500	0.0807
Chr1	3893000	0.0547
Chr1	3908500	0.082
Chr1	3937500	0.1809
Chr1	3970500	0.1172
Chr1	3989500	0.1338
Chr1	4120500	0.174
Chr1	4127000	0.1115
Chr1	4146500	0.2197
Chr1	4189500	0.3076
Chr1	4202500	0.07
Chr1	4219000	0.2065
Chr1	4243500	0.3874
Chr1	4244500	0.331
Chr1	4355500	0.1956
Chr1	4414000	0.1777
Chr1	4456000	0.1327
Chr1	4461000	0.2062
Chr1	4529500	0.5124
Chr1	4548000	0.1706
Chr1	4613000	0.2647
Chr1	4633000	0.0153
Chr1	4645000	0.172
Chr1	4653500	0.1395
Chr1	4670500	0.055
Chr1	4704000	0.0368
Chr1	4740500	0.1717
Chr1	4753000	0.2
Chr1	4753500	0.1617
Chr1	4787000	0.2092
Chr1	4788000	0.1728
Chr1	4806500	0.1943
Chr1	4811000	0.1091
Chr1	4818000	0.1216
Chr1	4822000	0.1216
Chr1	4835000	0.1516
Chr1	4919000	0.1831
Chr1	4954500	0.1748
Chr1	4969000	0.1707
Chr1	5005500	0.1806
Chr1	5109000	0.1606
Chr1	5141500	0.337
Chr1	5150500	0.3677
Chr1	5165000	0.2248
Chr1	5171500	0.2479
Chr1	5182500	0.1222
Chr1	5210500	0.1835
Chr1	5249500	0.1331
Chr1	5363000	0.0671
Chr1	5418500	0.2786
Chr1	5419000	0.3199
Chr1	5498500	0.0996
Chr1	5513000	0.1789
Chr1	5540000	0.2368
Chr1	5547500	0.2217
Chr1	5575000	0.1429
Chr1	5628000	0.0538
Chr1	5635500	0.122
Chr1	5662000	0.0223
Chr1	5714000	0.1734
Chr1	5816000	0.0784
Chr1	5846500	0.2492
Chr1	5858000	0.1163
Chr1	5869500	0.1727
Chr1	5942500	0.359
Chr1	5956500	0.2171
Chr1	5989000	0.0841
Chr1	6057000	0.1037
Chr1	6062000	0.2218
Chr1	6066500	0.2145
Chr1	6069000	0.1317
Chr1	6082000	0.0
Chr1	6114500	0.0571
Chr1	6148000	0.1054
Chr1	6216500	0.1685
Chr1	6253500	0.1515
Chr1	6303500	0.3059
Chr1	6322500	0.2674
Chr1	6369500	0.1142
Chr1	6371000	0.1142
Chr1	6488000	0.1886
Chr1	6565500	0.2447
Chr1	6608000	0.1205
Chr1	6671500	0.3251
Chr1	6718500	0.0998
Chr1	6764500	0.2298
Chr1	6789000	0.175
Chr1	7068500	0.1207
Chr1	7136000	0.1365
Chr1	7185500	0.0
Chr1	7215500	0.0773
Chr1	7244500	0.1361
Chr1	7280500	0.0599
Chr1	7287500	0.0329
Chr1	7312000	0.2473
Chr1	7375500	0.225
Chr1	7387500	0.1962
Chr1	7430000	0.0439
Chr1	7593000	0.0489
Chr1	7649500	0.2402
Chr1	7650000	0.2402
Chr1	7655500	0.2299
Chr1	7684000	0.1045
Chr1	7774500	0.052
Chr1	7780000	0.1435
Chr1	7891500	0.193
Chr1	7925000	0.1549
Chr1	7951500	0.2391
Chr1	8025000	0.1238
Chr1	8047500	0.1412
Chr1	8158500	0.2226
Chr1	8284000	0.0804
Chr1	8302500	0.2625
Chr1	8351000	0.1458
Chr1	8362500	0.0024
Chr1	8493000	0.031
Chr1	8651500	0.0696
Chr1	8674000	0.1233
Chr1	8721500	0.1392
Chr1	8909000	0.3025
Chr1	8910000	0.3025
Chr1	8998500	0.2213
Chr1	9017500	0.1072
Chr1	9063000	0.1214
Chr1	9075000	0.1132
Chr1	9346000	0.1723
Chr1	9636500	0.1251
Chr1	9788000	0.0528
Chr1	10042000	0.1742
Chr1	10394500	0.0
Chr1	10486000	0.0922
Chr1	10560000	0.0669
Chr1	10686500	0.1643
Chr1	10950000	0.0693
Chr1	11116000	0.1816
Chr1	11241000	0.0
Chr1	11282000	0.0
Chr1	11739000	0.1813
Chr1	11787000	0.1013
Chr1	11880500	0.0983
Chr1	16447500	0.0
Chr1	19172000	0.2773
Chr1	19721500	0.0162
Chr1	24225000	0.0679
Chr1	28993500	0.1715
Chr1	30070000	0.1803
Chr2	2500	0.1977
Chr2	3000	0.1977
Chr2	601000	0.0201
Chr2	1771000	0.0
Chr2	2656000	0.0
Chr2	6658500	0.0
Chr2	7581000	0.1819
Chr2	12800500	0.0963
Chr3	7286500	0.2607
Chr3	8322500	0.1118
Chr3	9982000	0.2219
Chr3	10495500	0.0659
Chr3	12054500	0.0
Chr3	14248000	0.0
Chr3	14973500	0.0
Chr3	22515000	0.1734
Chr4	1806500	0.0
Chr4	2509500	0.1661
Chr4	2596500	0.3071
Chr4	9954000	0.0377
Chr4	9957500	0.0632
Chr4	12809000	0.0692
Chr5	9461000	0.0329
Chr5	15927000	0.2063
Chr1	6826500	0.2274
Chr1	2513000	0.0375
Chr1	5000000	0.2822
Chr1	7675000	0.0
Chr1	5669000	0.1485
Chr1	3799000	0.039
Chr1	11606500	0.1609
Chr1	3506000	0.1077
Chr1	1594500	0.1873
Chr1	13142000	0.2417
Chr1	9629500	0.1861
Chr1	2169500	0.1839
Chr1	12582000	0.1717
Chr1	9153500	0.158
Chr1	2460500	0.1988
Chr1	3713000	0.1094
Chr1	8124500	0.1185
Chr1	2527500	0.0982
Chr1	9485000	0.2866
Chr1	681000	0.0
Chr1	681500	0.0
Chr1	6529500	0.2265
Chr1	6071000	0.1649
Chr1	6484000	0.1538
Chr1	9420000	0.1464
Chr1	9097000	0.1474
Chr1	1901000	0.15
Chr1	4292500	0.1942
Chr1	4173500	0.0764
Chr1	7196500	0.0751
Chr1	5638000	0.2466
Chr1	9207500	0.1934
Chr1	1033500	0.221
Chr1	9504500	0.1482
Chr1	12122500	0.1874
Chr1	11046500	0.0379
Chr1	12360500	0.1603
Chr1	3714500	0.1231
Chr1	4625500	0.0812
Chr1	3843000	0.0559
Chr1	3388500	0.1695
Chr1	4163500	0.0833
Chr1	9145500	0.088
Chr1	10933000	0.0667
Chr1	1297000	0.1292
Chr1	8523000	0.23
Chr1	10833000	0.0988
Chr1	5843500	0.1933
Chr1	10571500	0.2563
Chr1	9118500	0.1565
Chr1	5636000	0.122
Chr1	4644500	0.172
Chr1	2654500	0.0552
Chr1	11813500	0.1871
Chr1	2939500	0.1345
Chr1	2580000	0.1538
Chr1	7585500	0.0759
Chr1	9162000	0.1158
Chr1	7938500	0.1339
Chr1	7111000	0.0942
Chr1	1328000	0.1199
Chr1	4823000	0.1872
Chr1	2409500	0.2274
Chr1	9064500	0.1214
Chr1	10905000	0.2664
Chr1	10284000	0.0877
Chr1	7515500	0.0138
Chr1	3356500	0.211
Chr1	7320000	0.26
Chr1	12623500	0.0364
Chr1	5710500	0.1734
Chr1	5071000	0.3123
Chr1	5340000	0.346
Chr1	3883000	0.3378
Chr1	6208000	0.1037
Chr1	8506000	0.0644
Chr1	2890500	0.1303
Chr1	7634500	0.1281
Chr1	6433500	0.2056
Chr1	11978500	0.2013
Chr1	4230000	0.3304
Chr1	4240000	0.2339
Chr1	9483000	0.3436
Chr1	5315000	0.1258
Chr1	5739000	0.0922
Chr1	10436000	0.0753
Chr1	2683000	0.1442
Chr1	7735000	0.1584
Chr1	5108500	0.1606
Chr1	11717000	0.1695
Chr1	6489500	0.0888
Chr1	12157000	0.1794
Chr1	9170000	0.0986
Chr1	4701500	0.0816
Chr1	9626500	0.2045
Chr1	11376500	0.2349
Chr1	5446500	0.2484
Chr1	11450000	0.1933
Chr1	5641500	0.2625
Chr1	11903500	0.0803
Chr1	3599500	0.0227
Chr1	3882000	0.354
Chr1	10739000	0.1026
Chr1	7479500	0.1555
Chr1	3702000	0.1871
Chr1	11923500	0.2406
Chr1	3657500	0.1374
Chr1	6214500	0.226
Chr1	5554000	0.059
Chr1	3820000	0.1612
Chr1	10225000	0.1543
Chr1	14296500	0.0272
Chr1	8662000	0.1466
Chr1	13074000	0.1551
Chr1	10297000	0.296
Chr1	9211000	0.2073
Chr1	6357000	0.3084
Chr1	9468000	0.0
Chr1	10222500	0.1482
Chr1	6046000	0.1137
Chr1	6167500	0.0922
Chr1	12396500	0.0985
Chr1	12353500	0.1837
Chr1	13158500	0.0648
Chr1	10359000	0.1616
Chr1	11530000	0.2055
Chr1	10352500	0.1295
Chr1	4479500	0.1355
Chr1	3694500	0.0
Chr1	3797500	0.0304
Chr1	3648500	0.0796
Chr1	10221000	0.1375
Chr1	6434500	0.2056
Chr1	6831000	0.1898
Chr1	6086500	0.0535
Chr1	10428500	0.1232
Chr1	3808500	0.3133
Chr1	10901500	0.2337
Chr1	9696500	0.1751
Chr1	3632000	0.0855
Chr1	6355500	0.2062
Chr1	9959500	0.2264
Chr1	4717000	0.2997
Chr1	9144000	0.088
Chr1	5138500	0.2171
Chr1	5941000	0.2826
Chr1	4007000	0.1436
Chr1	11576000	0.1684
Chr1	11242000	0.0
Chr1	11142000	0.1202
Chr1	9033500	0.0681
Chr1	6286500	0.0552
Chr1	9288500	0.2429
Chr1	7101500	0.2498
Chr1	6254500	0.1115
Chr1	6255000	0.1115
Chr1	5179500	0.1771
Chr1	10738000	0.1026
Chr1	9555000	0.1458
Chr1	11712000	0.0376
Chr1	10945500	0.1261
Chr1	8386500	0.1433
Chr1	10383500	0.1173
Chr1	10054500	0.1546
Chr1	7509500	0.2214
Chr1	10314000	0.0857
Chr1	6501000	0.1772
Chr1	9210000	0.1875
Chr1	13899500	0.0379
Chr1	11292000	0.0778
Chr1	8572500	0.1065
Chr1	9846500	0.3063
Chr1	8695500	0.3517
Chr1	7334000	0.2374
Chr1	9605000	0.0603
Chr1	10062500	0.0469
Chr1	8466000	0.0
Chr1	9481000	0.2542
Chr1	11673500	0.1528
Chr1	8371000	0.0
Chr1	9533500	0.2147
Chr1	11769000	0.2243
Chr1	11122000	0.1358
Chr1	10247500	0.2885
Chr1	12868000	0.0656
Chr1	8982500	0.5113
Chr1	8507000	0.0644
Chr1	10158000	0.0
Chr1	5465000	0.1244
Chr1	9040000	0.134
Chr1	9457000	0.2482
Chr1	6265500	0.2997
Chr1	7592500	0.0489
Chr1	11469500	0.2008
Chr1	11470000	0.1508
Chr1	9600500	0.0079
Chr1	6124000	0.0761
Chr1	10797500	0.2272
Chr1	10740500	0.1026
Chr1	8867000	0.0852
Chr1	10050000	0.2007
Chr1	9731000	0.1904
Chr1	13206500	0.1452
Chr1	11846500	0.1726
Chr1	10964500	0.2129
Chr1	6136500	0.1643
Chr1	8658500	0.1446
Chr1	7293500	0.0887
Chr1	7906500	0.1854
Chr1	11668000	0.1506
Chr1	12386000	0.0485
Chr1	13055000	0.0708
Chr1	13054000	0.0708
Chr1	6143500	0.1632
Chr1	9603500	0.0603
Chr1	9815000	0.0894
Chr1	6571500	0.0694
Chr1	7914500	0.2053
Chr1	10388000	0.0337
Chr1	8346500	0.1329
Chr1	9937500	0.3529
Chr1	10108500	0.0576
Chr1	7591500	0.0489
Chr1	8679000	0.1405
Chr1	7545500	0.0719
Chr1	7154500	0.1824
Chr1	10469500	0.0358
Chr1	7430500	0.0439
Chr1	6319000	0.1313
Chr1	9455500	0.2166
Chr1	8445000	0.1026
Chr1	6331500	0.2944
Chr1	10986500	0.1392
Chr1	7022500	0.0766
Chr1	7043500	0.2329
Chr1	7454500	0.1223
Chr1	9117500	0.1839
Chr1	10791000	0.0971
Chr1	12549000	0.0792
Chr1	10722000	0.2652
Chr1	9827500	0.3111
Chr1	8663500	0.1466
Chr1	9714500	0.0436
Chr1	7503500	0.2775
Chr1	9359500	0.092
Chr1	9360000	0.0668
Chr1	10446000	0.1048
Chr1	9493500	0.0999
Chr1	11259000	0.0617
Chr1	7434500	0.035
Chr1	11873500	0.1076
Chr1	9554000	0.1458
Chr1	10907000	0.2193
Chr1	8705000	0.0774
Chr1	8973000	0.2022
Chr1	9421000	0.1805
Chr1	9648000	0.2787
Chr1	8720500	0.1392
Chr1	11113500	0.1382
Chr1	12383500	0.0485
Chr1	8281000	0.0804
Chr1	9607500	0.1458
Chr1	9095000	0.1474
Chr1	12158500	0.1172
Chr1	9003500	0.1342
Chr1	9889500	0.2821
Chr1	9453000	0.3059
Chr1	8525000	0.2
Chr1	9266500	0.0761
Chr1	12167000	0.0946
Chr1	11057000	0.1076
Chr1	10219500	0.1319
Chr1	10819000	0.1628
Chr1	15607500	0.0608
Chr1	9716500	0.0966
Chr1	11238000	0.0
Chr1	10312500	0.1359
Chr1	10609500	0.0858
Chr1	10580000	0.1364
Chr1	11372500	0.1895
Chr1	10569500	0.2419
Chr1	13980500	0.0
Chr1	11467000	0.1062
Chr1	10785000	0.0
Chr1	12592000	0.047
Chr1	13072000	0.1631
Chr1	12157500	0.1335
Chr1	12495500	0.0299
Chr1	12196500	0.0398
Chr1	12144000	0.0307
Chr1	13071000	0.1598
Chr2	8038500	0.1075
Chr3	10542500	0.0
Chr4	5706000	0.0781
Chr4	1458500	0.0
Chr4	1783000	0.042
Chr5	20936500	0.2619
Chr3	14195500	0.3068
Chr3	14196500	0.352
Chr2	603500	0.0142
Chr3	8232500	0.1399
Chr2	4536000	0.0
Chr2	6664000	0.1344
Chr2	7584000	0.0643
Chr2	12803000	0.1602
Chr4	1549500	0.1359
Chr5	1342000	0.2413
Chr5	1482500	0.0306
Chr3	16688500	0.0
Chr3	13212500	0.0
Chr3	14251500	0.0
Chr3	14988500	0.0
Chr4	3684000	0.0
Chr4	2895500	0.0
Chr4	14105000	0.2242
Chr4	2602500	0.0
Chr5	9570500	0.0528
Chr5	14836500	0.111
Chr4	18268000	0.1905
Chr5	9463500	0.0329
Chr5	16688000	0.0782
