Chrom	Pos	EnrichmentRatio
Chr2	12800500	0.0
Chr3	7286500	0.0
Chr3	8322500	0.2698
Chr3	9982000	0.1948
Chr3	10495500	0.6698
Chr3	12054500	0.0
Chr3	14248000	0.0
Chr3	14973500	0.0
Chr3	22515000	0.35
Chr4	1806500	0.0
Chr4	2509500	0.1348
Chr4	2596500	0.1049
Chr4	9954000	0.2298
Chr4	9957500	0.1199
Chr4	12809000	0.5349
Chr5	9461000	0.3898
Chr5	15927000	0.0899
Chr1	6826500	0.3499
Chr1	2513000	0.1199
Chr1	5000000	0.0
Chr1	7675000	0.0899
Chr1	5669000	0.0
Chr1	3799000	0.3898
Chr1	11606500	0.0849
Chr1	3506000	0.1797
Chr1	1594500	0.0
Chr1	13142000	0.0
Chr1	9629500	0.0899
Chr1	2169500	0.1199
Chr1	12582000	0.1049
Chr1	9153500	0.1199
Chr1	2460500	0.0898
Chr1	3713000	0.3998
Chr1	8124500	0.0149
Chr1	2527500	0.0
Chr1	9485000	0.0
Chr1	681000	0.1699
Chr1	681500	0.1199
Chr1	6529500	0.0
Chr1	6071000	0.1799
Chr1	6484000	0.1499
Chr1	9420000	0.1699
Chr1	9097000	0.2997
Chr1	1901000	0.1647
Chr1	4292500	0.1199
Chr1	4173500	0.0
Chr1	7196500	0.085
Chr1	5638000	0.0
Chr1	9207500	0.0
Chr1	1033500	0.1848
Chr1	9504500	0.0699
Chr1	12122500	0.3299
Chr1	11046500	0.0
Chr1	12360500	0.0
Chr1	3714500	0.4348
Chr1	4625500	0.7949
Chr1	3843000	0.4498
Chr1	3388500	0.1799
Chr1	4163500	0.0749
Chr1	9145500	0.0
Chr1	10933000	0.0
Chr1	1297000	0.3148
Chr1	8523000	0.1049
Chr1	10833000	0.0
Chr1	5843500	0.0
Chr1	10571500	0.0
Chr1	9118500	0.1048
Chr1	5636000	0.045
Chr1	4644500	0.0
Chr1	2654500	0.0898
Chr1	11813500	0.0
Chr1	2939500	0.0749
Chr1	2580000	0.0948
Chr1	7585500	0.0449
Chr1	9162000	0.1999
Chr1	7938500	0.0
Chr1	7111000	0.2099
Chr1	1328000	0.1948
Chr1	4823000	0.3599
Chr1	2409500	0.0
Chr1	9064500	0.1799
Chr1	10905000	0.1499
Chr1	10284000	0.1049
Chr1	7515500	0.1948
Chr1	3356500	0.0299
Chr1	7320000	0.1648
Chr1	12623500	0.0
Chr1	5710500	0.1198
Chr1	5071000	0.04
Chr1	5340000	0.365
Chr1	3883000	0.0
Chr1	6208000	0.0299
Chr1	8506000	0.1198
Chr1	2890500	0.0599
Chr1	7634500	0.1949
Chr1	6433500	0.1198
Chr1	11978500	0.0299
Chr1	4230000	0.2898
Chr1	4240000	0.1499
Chr1	9483000	0.0
Chr1	5315000	0.0
Chr1	5739000	0.3148
Chr1	10436000	0.1149
Chr1	2683000	0.0
Chr1	7735000	0.1349
Chr1	5108500	0.0
Chr1	11717000	0.1799
Chr1	6489500	0.3899
Chr1	12157000	0.1649
Chr1	9170000	0.3898
Chr1	4701500	0.0
Chr1	9626500	0.0
Chr1	11376500	0.4349
Chr1	5446500	0.05
Chr1	11450000	0.0
Chr1	5641500	0.0
Chr1	11903500	0.0
Chr1	3599500	0.2399
Chr1	3882000	0.0
Chr1	10739000	0.0599
Chr1	7479500	0.0899
Chr1	3702000	0.0
Chr1	11923500	0.365
Chr1	3657500	0.0
Chr1	6214500	0.0299
Chr1	5554000	0.5099
Chr1	3820000	0.22
Chr1	10225000	0.1198
Chr1	14296500	0.1349
Chr1	8662000	0.25
Chr1	13074000	0.0149
Chr1	10297000	0.1497
Chr1	9211000	0.0
Chr1	6357000	0.005
Chr1	9468000	0.2598
Chr1	10222500	0.2298
Chr1	6046000	0.1199
Chr1	6167500	0.2948
Chr1	12396500	0.2999
Chr1	12353500	0.1498
Chr1	13158500	0.0599
Chr1	10359000	0.0
Chr1	11530000	0.0
Chr1	10352500	0.1199
Chr1	4479500	0.1948
Chr1	3694500	0.2399
Chr1	3797500	0.3898
Chr1	3648500	0.0
Chr1	10221000	0.3199
Chr1	6434500	0.1198
Chr1	6831000	0.4798
Chr1	6086500	0.0
Chr1	10428500	0.0149
Chr1	3808500	0.1199
Chr1	10901500	0.1499
Chr1	9696500	0.1199
Chr1	3632000	0.1649
Chr1	6355500	0.0599
Chr1	9959500	0.0
Chr1	4717000	0.1348
Chr1	9144000	0.0
Chr1	5138500	0.0299
Chr1	5941000	0.1798
Chr1	4007000	0.0899
Chr1	11576000	0.0
Chr1	11242000	0.2198
Chr1	11142000	0.0349
Chr1	9033500	0.0399
Chr1	6286500	0.0
Chr1	9288500	0.1199
Chr1	7101500	0.0449
Chr1	6254500	0.1049
Chr1	6255000	0.1049
Chr1	5179500	0.1949
Chr1	10738000	0.0599
Chr1	9555000	0.1049
Chr1	11712000	0.1799
Chr1	10945500	0.1049
Chr1	8386500	0.0
Chr1	10383500	0.1348
Chr1	10054500	0.0
Chr1	7509500	0.1049
Chr1	10314000	0.2298
Chr1	6501000	0.3299
Chr1	9210000	0.0
Chr1	13899500	0.0599
Chr1	11292000	0.1649
Chr1	8572500	0.0
Chr1	9846500	0.0449
Chr1	8695500	0.0449
Chr1	7334000	0.015
Chr1	9605000	0.0
Chr1	10062500	0.0
Chr1	8466000	0.5099
Chr1	9481000	0.07
Chr1	11673500	0.1598
Chr1	8371000	0.0
Chr1	9533500	0.1949
Chr1	11769000	0.1949
Chr1	11122000	0.0
Chr1	10247500	0.0
Chr1	12868000	0.0149
Chr1	8982500	0.1948
Chr1	8507000	0.1198
Chr1	10158000	0.0
Chr1	5465000	0.2849
Chr1	9040000	0.2698
Chr1	9457000	0.0299
Chr1	6265500	0.0
Chr1	7592500	0.0449
Chr1	11469500	0.0899
Chr1	11470000	0.1198
Chr1	9600500	0.0
Chr1	6124000	0.0149
Chr1	10797500	0.0299
Chr1	10740500	0.0599
Chr1	8867000	0.0599
Chr1	10050000	0.0
Chr1	9731000	0.2948
Chr1	13206500	0.0598
Chr1	11846500	0.1648
Chr1	10964500	0.0599
Chr1	6136500	0.1998
Chr1	8658500	0.2999
Chr1	7293500	0.4048
Chr1	7906500	0.0749
Chr1	11668000	0.055
Chr1	12386000	0.0
Chr1	13055000	0.0449
Chr1	13054000	0.0598
Chr1	6143500	0.1948
Chr1	9603500	0.0
Chr1	9815000	0.0898
Chr1	6571500	0.1348
Chr1	7914500	0.1798
Chr1	10388000	0.4748
Chr1	8346500	0.0299
Chr1	9937500	0.1199
Chr1	10108500	0.0
Chr1	7591500	0.0449
Chr1	8679000	0.0
Chr1	7545500	0.0
Chr1	7154500	0.1149
Chr1	10469500	0.1948
Chr1	7430500	0.4898
Chr1	6319000	0.4049
Chr1	9455500	0.0299
Chr1	8445000	0.0449
Chr1	6331500	0.1499
Chr1	10986500	0.6448
Chr1	7022500	0.0299
Chr1	7043500	0.1648
Chr1	7454500	0.0
Chr1	9117500	0.1948
Chr1	10791000	0.2248
Chr1	12549000	0.1949
Chr1	10722000	0.2698
Chr1	9827500	0.1199
Chr1	8663500	0.1
Chr1	9714500	0.2847
Chr1	7503500	0.1498
Chr1	9359500	0.0749
Chr1	9360000	0.0749
Chr1	10446000	0.4848
Chr1	9493500	0.0449
Chr1	11259000	0.1349
Chr1	7434500	0.5799
Chr1	11873500	0.0
Chr1	9554000	0.1049
Chr1	10907000	0.1499
Chr1	8705000	0.2947
Chr1	8973000	0.2299
Chr1	9421000	0.1199
Chr1	9648000	0.3598
Chr1	8720500	0.1349
Chr1	11113500	0.0
Chr1	12383500	0.0
Chr1	8281000	0.1949
Chr1	9607500	0.0
Chr1	9095000	0.2997
Chr1	12158500	0.16
Chr1	9003500	0.1349
Chr1	9889500	0.0
Chr1	9453000	0.0299
Chr1	8525000	0.1498
Chr1	9266500	0.0
Chr1	12167000	0.1049
Chr1	11057000	0.1648
Chr1	10219500	0.4048
Chr1	10819000	0.1298
Chr1	15607500	0.0
Chr1	9716500	0.2248
Chr1	11238000	0.2098
Chr1	10312500	0.1399
Chr1	10609500	0.0
Chr1	10580000	0.1349
Chr1	11372500	0.5248
Chr1	10569500	0.0
Chr1	13980500	0.0
Chr1	11467000	0.0899
Chr1	10785000	0.1949
Chr1	12592000	0.0
Chr1	13072000	0.0149
Chr1	12157500	0.1649
Chr1	12495500	0.0599
Chr1	12196500	0.7199
Chr1	12144000	0.0599
Chr1	13071000	0.0149
Chr2	8038500	0.0
Chr3	10542500	0.0
Chr4	5706000	0.0
Chr4	1458500	0.0
Chr4	1783000	0.0
Chr5	20936500	0.0749
Chr3	14195500	0.0
Chr3	14196500	0.0
Chr2	603500	0.0
Chr3	8232500	0.0
Chr2	4536000	0.0
Chr2	6664000	0.0599
Chr2	7584000	0.095
Chr2	12803000	0.0
Chr4	1549500	0.8
Chr5	1342000	0.0
Chr5	1482500	0.0749
Chr3	16688500	0.0
Chr3	13212500	0.0
Chr3	14251500	0.0
Chr3	14988500	0.0
Chr4	3684000	0.0
Chr4	2895500	0.0
Chr4	14105000	0.0099
Chr4	2602500	0.0
Chr5	9570500	0.0599
Chr5	14836500	0.2099
Chr4	18268000	0.1199
Chr5	9463500	0.2399
Chr5	16688000	0.5948
